"mrun","rbd_cc","preferencia_postulante"
19626164,"31342_231000000133",3
19626164,"342_231000000133",4
19626164,"12963_231000000133",5
19626164,"356_231000000133",6
19626164,"337_231000000133",7
19626164,"12891_231000000133",8
19626164,"344_231000000131",9
19626164,"350_231000000131",10
19633908,"279_231000000133",1
19633908,"283_231000000133",2
19633908,"286_231000000133",3
19633908,"287_231000000133",4
19633908,"284_231000000133",5
19636022,"220_131000000133",1
19636022,"20478_131000000133",2
19636022,"217_131000000133",3
19636022,"219_131000000133",4
19636022,"10967_131000000133",5
19638114,"12891_811000000133",1
19638114,"12840_811000000133",2
19638463,"356_511000000133",1
19638463,"350_511000000131",2
19646604,"279_131000000133",1
19646604,"280_131000000133",2
19646604,"12943_131000000123",3
19648403,"255_131000000133",1
19648403,"12823_131000000133",2
19648790,"373_331000000133",1
19648790,"372_351052013133",2
19650526,"279_131000000133",1
19650526,"287_131000000133",2
19650526,"12935_131000000133",3
19650526,"10968_131000000133",4
19652425,"31340_331000000133",1
19652425,"12963_331000000133",2
19652425,"12891_331000000133",3
19652425,"12970_331000000133",4
19652425,"12977_331000000133",5
19652425,"12868_331000000133",6
19652425,"31343_331000000133",7
19652488,"200_131000000133",1
19652488,"199_131000000133",2
19652488,"208_131000000133",3
19654594,"12943_131000000123",1
19654594,"31340_131000000133",2
19665967,"293_611000000133",1
19665967,"12840_611000000133",2
19665967,"291_611000000133",3
19666211,"329_411000000133",1
19666211,"342_411000000133",2
19666211,"356_411000000133",3
19666211,"12800_411000000132",4
19666514,"12945_311000000133",1
19666514,"344_311000000131",2
19666514,"305_311000000133",3
19667584,"12851_411000000133",1
19667584,"256_411000000133",2
19667584,"223_411000000133",3
19668451,"304_811000000133",1
19668451,"356_811000000133",2
19668451,"294_811000000133",3
19669645,"280_131000000133",1
19669645,"279_131000000133",2
19669645,"285_131000000133",3
19669645,"31345_131000000133",4
19672523,"12871_411000000133",1
19672523,"12851_411000000133",2
19672523,"12980_411000000133",3
19672523,"253_411000000132",4
19672523,"10962_411000000131",5
19672523,"256_411000000133",6
19672523,"12853_411000000133",7
19672523,"227_411000000133",8
19675240,"20478_131000000133",1
19675240,"217_131000000133",2
19676522,"12823_811000000133",1
19676522,"255_811000000133",2
19676522,"254_811000000113",3
19676522,"225_811000000133",4
19677225,"279_131000000133",1
19677225,"10968_131000000133",2
19679965,"279_131000000133",1
19679965,"287_131000000133",2
19679965,"356_131000000133",3
19679965,"286_131000000133",4
19680346,"12830_231000000133",1
19680346,"341_231000000131",2
19680346,"12943_231000000123",3
19680947,"304_511000000133",1
19680947,"292_511000000133",2
19681265,"335_331000000133",1
19681265,"287_331000000133",2
19681265,"329_331000000133",3
19681265,"356_331000000133",4
19681265,"304_331000000133",5
19681265,"12800_331000000133",6
19681265,"285_331000000133",7
19681735,"344_811000000131",1
19681735,"12891_811000000133",2
19681735,"12837_811000000133",3
19681735,"12868_811000000133",4
19681735,"12977_811000000133",5
19681735,"12963_811000000133",6
19681735,"12970_811000000133",7
19681735,"12885_811000000133",8
19681735,"12860_811000000131",9
19687589,"291_511000000133",1
19687589,"289_511000000133",2
19690776,"12891_611000000133",1
19690776,"12868_611000000133",2
19690776,"305_611000000133",3
19691884,"342_511000000133",1
19691884,"356_511000000133",2
19692368,"12943_131000000123",1
19692368,"279_131000000133",2
19692368,"283_131000000133",3
19692368,"287_131000000133",4
19697742,"31340_331000000133",1
19697742,"12963_331000000133",2
19697742,"336_331000000131",3
19698335,"12943_231000000123",1
19698335,"12868_231000000133",2
19698335,"12891_231000000133",3
19698335,"344_231000000131",4
19698335,"280_231000000133",5
19702478,"12885_711000000133",1
19702478,"365_711000000133",2
19707004,"288_311000000133",1
19707004,"336_311000000131",2
19708291,"12885_331000000133",1
19708291,"12830_341041005133",2
19714956,"12943_811000000123",1
19714956,"288_811000000133",2
19716447,"10968_131000000133",1
19716447,"12891_131000000133",2
19716447,"12943_131000000123",3
19716540,"12943_231000000123",1
19716540,"342_231000000133",2
19716540,"365_231000000133",3
19716540,"341_231000000131",4
19716540,"356_231000000133",5
19716540,"12800_231000000133",6
19716540,"12958_231000000133",7
19718730,"218_131000000133",1
19718730,"20478_131000000133",2
19718730,"10967_131000000133",3
19718730,"10970_131000000133",4
19718883,"283_131000000133",1
19718883,"31343_131000000133",2
19718883,"286_131000000133",3
19718883,"31345_131000000133",4
19718957,"304_131000000133",1
19718957,"329_131000000133",2
19718957,"356_131000000133",3
19718957,"336_131000000131",4
19718957,"12800_131000000133",5
19718957,"337_131000000133",6
19718957,"285_131000000133",7
19718957,"365_131000000133",8
19718957,"31342_131000000133",9
19718957,"12958_131000000133",10
19718957,"12963_131000000133",11
19719006,"217_131000000133",1
19719006,"256_131000000133",2
19719006,"20478_131000000133",3
19719006,"12980_131000000133",4
19719006,"219_131000000133",5
19719006,"10962_131000000133",6
19725594,"279_131000000133",1
19725594,"283_131000000133",2
19727515,"12963_231000000133",1
19727515,"31340_231000000133",2
19727515,"12885_231000000133",3
19727515,"12977_231000000133",4
19727515,"344_231000000131",5
19728128,"253_511000000132",1
19728128,"224_511000000133",2
19730846,"287_131000000133",1
19730846,"285_131000000133",2
19732452,"344_131000000131",1
19732452,"365_131000000133",2
19732452,"285_131000000133",3
19732452,"287_131000000133",4
19732452,"208_131000000133",5
19738226,"200_131000000133",1
19738226,"208_131000000133",2
19738226,"199_131000000133",3
19739586,"217_131000000133",1
19739586,"10970_131000000133",2
19739586,"12823_131000000133",3
19739586,"10967_131000000133",4
19739586,"12980_131000000133",5
19742383,"12840_711000000133",1
19742383,"305_711000000133",2
19742383,"315_711000000133",3
19743191,"283_131000000133",1
19743191,"10968_131000000133",2
19743191,"287_131000000133",3
19745496,"220_131000000133",1
19745496,"219_131000000133",2
19745496,"20478_131000000133",3
19745496,"10970_131000000133",4
19748753,"356_231000000133",1
19748753,"329_231000000133",2
19748753,"350_231000000131",3
19748753,"365_231000000133",4
19748753,"336_231000000131",5
19748753,"12800_231000000133",6
19749723,"279_131000000133",1
19749723,"12943_131000000123",2
19749723,"31345_131000000133",3
19749723,"10968_131000000133",4
19750517,"12837_711000000133",1
19750517,"12802_711000000111",2
19750707,"287_711000000133",1
19750707,"319_711000000133",2
19752306,"12830_131000000133",1
19752306,"12855_131000000133",2
19752306,"344_131000000131",3
19756317,"12943_131000000123",1
19756317,"356_131000000133",2
19756317,"280_131000000133",3
19756317,"12935_131000000133",4
19756317,"12837_131000000133",5
19756317,"284_131000000133",6
19756317,"304_131000000133",7
19759293,"10962_611000000131",1
19759293,"12853_611000000133",2
19759496,"31340_611000000133",1
19759496,"12837_611000000133",2
19759728,"356_131000000133",1
19759728,"31342_131000000133",2
19759728,"12935_131000000133",3
19759728,"285_131000000133",4
19761516,"12837_411000000133",1
19761516,"12962_411000000133",2
19761516,"12955_411000000133",3
19763096,"12885_711000000133",1
19763096,"342_711000000133",2
19763096,"336_711000000131",3
19763096,"31340_711000000133",4
19763096,"12958_711000000133",5
19763350,"12830_131000000133",1
19763350,"12943_131000000123",2
19763350,"12868_131000000133",3
19763669,"12885_231000000133",1
19763669,"344_231000000131",2
19763669,"286_231000000133",3
19763669,"12837_231000000133",4
19763669,"356_231000000133",5
19767841,"12943_131000000123",1
19767841,"12885_131000000133",2
19767841,"12868_131000000133",3
19767841,"12891_131000000133",4
19769482,"283_361064008133",1
19769482,"279_351054018133",2
19769482,"283_361063009133",3
19769482,"286_361064001133",4
19769482,"12891_331000000133",5
19772760,"31340_131000000133",1
19772760,"12885_131000000133",2
19772760,"342_131000000133",3
19772760,"337_131000000133",4
19772760,"12891_131000000133",5
19773217,"217_131000000133",1
19773217,"219_131000000133",2
19773217,"220_131000000133",3
19775335,"31340_411000000133",1
19775335,"12885_411000000133",2
19775335,"12963_411000000133",3
19775335,"12868_411000000133",4
19775335,"12977_411000000133",5
19775335,"317_411000000133",6
19778554,"342_131000000133",1
19778554,"356_131000000133",2
19778554,"31342_131000000133",3
19778554,"336_131000000131",4
19778554,"365_131000000133",5
19778554,"12958_131000000133",6
19778554,"12800_131000000133",7
19778649,"356_131000000133",1
19778649,"336_131000000131",2
19778649,"342_131000000133",3
19778649,"365_131000000133",4
19778649,"12958_131000000133",5
19778649,"31342_131000000133",6
19778649,"12935_131000000133",7
19778649,"337_131000000133",8
19778649,"12885_131000000133",9
19778649,"12970_131000000133",10
19778649,"12963_131000000133",11
19778649,"31340_131000000133",12
19778734,"12838_711000000133",1
19778734,"255_711000000133",2
19778734,"232_711000000133",3
19779354,"10962_331000000133",1
19779354,"12853_331000000133",2
19779354,"217_331000000133",3
19779354,"256_331000000133",4
19779714,"12943_811000000123",1
19779714,"342_811000000133",2
19779714,"344_811000000131",3
19779714,"12885_811000000133",4
19779714,"31340_811000000133",5
19779714,"12860_811000000131",6
19781127,"217_131000000133",1
19781127,"10970_131000000133",2
19781127,"220_131000000133",3
19781127,"10962_131000000133",4
19781127,"20478_131000000133",5
19781167,"279_131000000133",1
19781167,"12943_131000000123",2
19781167,"31345_131000000133",3
19781167,"10968_131000000133",4
19781167,"287_131000000133",5
19781167,"283_131000000133",6
19781167,"286_131000000133",7
19781167,"285_131000000133",8
19781574,"341_131000000131",1
19781574,"336_131000000131",2
19781574,"12958_131000000133",3
19781574,"31342_131000000133",4
19781574,"342_131000000133",5
19781574,"356_131000000133",6
19781574,"365_131000000133",7
19781574,"344_131000000131",8
19781574,"12977_131000000133",9
19782364,"12943_131000000123",1
19782364,"279_131000000133",2
19783327,"304_231000000133",1
19783327,"12935_231000000133",2
19783327,"31342_231000000133",3
19783327,"31343_231000000133",4
19784351,"319_711000000133",1
19784351,"12945_711000000133",2
19784351,"12840_711000000133",3
19784351,"12944_711000000133",4
19789508,"12943_131000000123",1
19789508,"279_131000000133",2
19789594,"291_711000000133",1
19789594,"322_711000000133",2
19790975,"200_131000000133",1
19790975,"199_131000000133",2
19791121,"344_431000000131",1
19791578,"10962_811000000131",1
19791578,"12853_811000000133",2
19793412,"208_131000000133",1
19793412,"199_131000000133",2
19794814,"12891_131000000133",1
19794814,"344_131000000131",2
19794814,"12868_131000000133",3
19794814,"341_131000000131",4
19794814,"356_131000000133",5
19799510,"279_131000000133",1
19799510,"12943_131000000123",2
19799510,"283_131000000133",3
19800306,"12980_331000000133",1
19800306,"217_331000000133",2
19800306,"218_331000000133",3
19800326,"12980_131000000133",1
19800326,"217_131000000133",2
19800326,"10970_131000000133",3
19801721,"336_511000000131",1
19801721,"350_511000000131",2
19801721,"337_511000000133",3
19801721,"343_511000000131",4
19801721,"12958_511000000133",5
19801721,"31342_511000000133",6
19801721,"342_511000000133",7
19801721,"294_511000000133",8
19802449,"217_331000000133",1
19803363,"12840_511000000133",1
19803363,"317_511000000133",2
19803363,"12944_511000000133",3
19807701,"200_351052013133",1
19807701,"199_331000000133",2
19809759,"199_711000000133",1
19809759,"203_711000000133",2
19818790,"283_131000000133",1
19818790,"287_131000000133",2
19818790,"12830_131000000133",3
19824261,"12837_711000000133",1
19824261,"12840_711000000133",2
19824261,"293_711000000133",3
19824784,"12868_611000000133",1
19824784,"12963_611000000133",2
19824784,"291_611000000133",3
19824977,"283_131000000133",1
19824977,"329_131000000133",2
19827588,"12977_311000000133",1
19827588,"31340_311000000133",2
19827588,"12802_311000000111",3
19827588,"254_311000000113",4
19828267,"200_131000000133",1
19828267,"199_131000000133",2
19833741,"12837_331000000133",1
19833741,"31343_331000000133",2
19833741,"12802_331000000111",3
19833741,"287_331000000133",4
19835161,"10967_131000000133",1
19835161,"217_131000000133",2
19835161,"12980_131000000133",3
19835161,"255_131000000133",4
19841087,"200_351053014133",1
19841087,"208_331000000133",2
19842234,"12885_511000000133",1
19842234,"12945_511000000133",2
19842234,"12878_511000000131",3
19842256,"342_711000000133",1
19842256,"31342_711000000133",2
19842256,"350_711000000131",3
19842256,"356_711000000133",4
19842256,"304_711000000133",5
19842256,"336_711000000131",6
19843513,"283_461061003133",1
19843513,"285_431000000133",2
19843513,"12891_431000000133",3
19844188,"372_711000000133",1
19844188,"373_711000000133",2
19844188,"374_711000000133",3
19847726,"12970_811000000133",1
19847726,"341_811000000131",2
19847726,"12963_811000000133",3
19847726,"31340_811000000133",4
19847726,"12977_811000000133",5
19847726,"344_811000000131",6
19847726,"12885_811000000133",7
19847726,"317_811000000133",8
19847838,"279_131000000133",1
19847838,"283_131000000133",2
19847838,"12830_131000000133",3
19851925,"283_131000000133",1
19851925,"10968_131000000133",2
19851925,"12837_131000000133",3
19852326,"10967_131000000133",1
19852326,"12836_131000000133",2
19852326,"218_131000000133",3
19852326,"10970_131000000133",4
19852326,"217_131000000133",5
19852326,"12980_131000000133",6
19852326,"255_131000000133",7
19853382,"279_131000000133",1
19853382,"286_131000000133",2
19853382,"10968_131000000133",3
19854761,"220_351054018133",1
19858621,"288_511000000133",1
19858621,"289_511000000133",2
19859350,"12837_411000000133",1
19859350,"12891_411000000133",2
19859350,"12868_411000000133",3
19859350,"31340_411000000133",4
19859350,"317_411000000133",5
19860402,"12837_131000000133",1
19860614,"342_511000000133",1
19860614,"336_511000000131",2
19863383,"12943_711000000123",1
19863383,"313_711000000133",2
19866321,"31340_511000000133",1
19866321,"12963_511000000133",2
19866321,"12885_511000000133",3
19866321,"356_511000000133",4
19866321,"342_511000000133",5
19866321,"304_511000000133",6
19866321,"336_511000000131",7
19868908,"253_811000000131",1
19868908,"10962_811000000131",2
19868908,"225_811000000133",3
19868908,"227_811000000133",4
19870380,"31343_131000000133",1
19870380,"286_131000000133",2
19870380,"12970_131000000133",3
19870380,"12891_131000000133",4
19870740,"341_411000000132",1
19870740,"303_411000000132",2
19871500,"279_131000000133",1
19871500,"335_131000000133",2
19872134,"356_411000000133",1
19872134,"341_411000000132",2
19872134,"343_411000000132",3
19872134,"12800_411000000132",4
19872134,"12945_411000000133",5
19872210,"208_131000000133",1
19872210,"199_131000000133",2
19873113,"31340_511000000133",1
19873113,"12885_511000000133",2
19873113,"12963_511000000133",3
19873113,"12891_511000000133",4
19873113,"318_511000000133",5
19875792,"279_131000000133",1
19875792,"31345_131000000133",2
19875792,"283_131000000133",3
19876343,"12853_711000000133",1
19876343,"256_711000000133",2
19876343,"253_711000000131",3
19878055,"199_711000000133",1
19878055,"12942_711000000133",2
19880857,"12970_511000000133",1
19880857,"31342_511000000133",2
19880857,"342_511000000133",3
19880857,"12977_511000000133",4
19880857,"365_511000000133",5
19880857,"337_511000000133",6
19882069,"12800_511000000131",1
19882069,"294_511000000133",2
19887774,"12943_711000000123",1
19887774,"12868_711000000133",2
19889789,"12853_411000000133",1
19889789,"10962_411000000131",2
19891057,"279_231000000133",1
19891057,"344_231000000131",2
19891144,"342_611000000133",1
19891144,"336_611000000131",2
19891144,"12958_611000000133",3
19892213,"287_331000000133",1
19892213,"31343_331000000133",2
19893259,"342_231000000133",1
19893281,"337_231000000133",1
19893281,"350_231000000131",2
19893281,"356_231000000133",3
19893281,"341_231000000131",4
19894583,"204_511000000133",1
19894583,"201_511000000133",2
19895024,"31340_811000000133",1
19895024,"12885_811000000133",2
19895024,"337_811000000133",3
19895024,"12970_811000000133",4
19895024,"341_811000000131",5
19895024,"356_811000000133",6
19897762,"12830_231000000133",1
19902651,"12853_331000000133",1
19902651,"217_331000000133",2
19902651,"12980_331000000133",3
19902651,"253_331000000131",4
19905085,"200_131000000133",1
19905085,"199_131000000133",2
19905085,"208_131000000133",3
19908199,"203_711000000133",1
19908199,"205_711000000133",2
19908199,"208_711000000133",3
19908199,"240_711000000133",4
19915151,"356_711000000133",1
19915151,"344_711000000131",2
19915151,"12891_711000000133",3
19916637,"12891_611000000133",1
19916637,"288_611000000133",2
19917205,"283_131000000133",1
19917205,"285_131000000133",2
19917205,"287_131000000133",3
19926698,"336_711000000131",1
19926698,"365_711000000133",2
19926698,"356_711000000133",3
19926698,"350_711000000131",4
19926698,"337_711000000133",5
19926698,"31342_711000000133",6
19926698,"12958_711000000133",7
19926698,"288_711000000133",8
19927459,"12836_611000000133",1
19927459,"223_611000000133",2
19929126,"12885_311000000133",1
19929126,"31340_311000000133",2
19929126,"12963_311000000133",3
19929126,"342_311000000133",4
19933410,"342_131000000133",1
19933410,"365_131000000133",2
19933410,"336_131000000131",3
19933410,"12958_131000000133",4
19933410,"350_131000000131",5
19933410,"304_131000000133",6
19933410,"12851_131000000133",7
19935816,"367_131000000133",1
19938302,"12855_131000000133",1
19938302,"342_131000000133",2
19938302,"344_131000000131",3
19938302,"337_131000000133",4
19938302,"12885_131000000133",5
19939586,"12943_131000000123",1
19939586,"279_131000000133",2
19939586,"10968_131000000133",3
19939586,"12837_131000000133",4
19940142,"12891_331000000133",1
19940142,"31343_331000000133",2
19940989,"12977_331000000133",1
19940989,"12963_331000000133",2
19940989,"31343_331000000133",3
19942611,"12853_611000000133",1
19942611,"229_611000000133",2
19946441,"31340_131000000133",1
19946441,"12885_131000000133",2
19947008,"344_331000000131",1
19947008,"279_351052013133",2
19947008,"12943_351053014123",3
19950686,"12885_811000000133",1
19950686,"31340_811000000133",2
19950686,"12963_811000000133",3
19950686,"12891_811000000133",4
19950686,"12970_811000000133",5
19950686,"318_811000000133",6
19952832,"31340_811000000133",1
19952832,"365_811000000133",2
19953633,"356_231000000133",1
19953633,"342_231000000133",2
19953633,"329_231000000133",3
19954070,"12800_311000000132",1
19954070,"12891_311000000133",2
19954070,"316_311000000133",3
19958022,"211_131000000133",1
19958181,"12851_511000000133",1
19960385,"217_231000000133",1
19960385,"256_231000000133",2
19960385,"254_231000000113",3
19960385,"12838_231000000133",4
19960966,"287_131000000133",1
19960966,"283_131000000133",2
19960966,"280_131000000133",3
19964652,"336_811000000131",1
19964652,"342_811000000133",2
19965573,"342_511000000133",1
19965573,"336_511000000131",2
19965573,"304_511000000133",3
19966508,"12943_811000000123",1
19966508,"12962_811000000133",2
19969675,"336_131000000131",1
19969675,"365_131000000133",2
19969675,"12935_131000000133",3
19970883,"211_131000000133",1
19974483,"12943_131000000123",1
19974483,"12830_131000000133",2
19979223,"365_331000000133",1
19979223,"31342_331000000133",2
19979223,"337_331000000133",3
19979223,"12958_331000000133",4
19979223,"12830_341041002133",5
19979332,"200_131000000133",1
19979332,"199_131000000133",2
19980389,"255_511000000133",1
19984769,"31345_131000000133",1
19984769,"283_131000000133",2
19984769,"12837_131000000133",3
19997713,"305_711000000133",1
20000408,"230_411000000133",1
20000408,"12838_411000000133",2
20000408,"10962_411000000131",3
20000408,"12853_411000000133",4
20000408,"256_411000000133",5
20000408,"228_411000000133",6
20000408,"239_411000000133",7
20000787,"12891_811000000133",1
20000787,"12943_811000000123",2
20000787,"31343_811000000133",3
20001231,"219_131000000133",1
20001231,"10967_131000000133",2
20001231,"10970_131000000133",3
20001231,"220_131000000133",4
20001231,"217_131000000133",5
20005663,"279_131000000133",1
20005663,"12943_131000000123",2
20005663,"10968_131000000133",3
20005663,"286_131000000133",4
20006011,"341_411000000132",1
20006011,"292_411000000133",2
20008420,"337_511000000133",1
20008420,"341_511000000132",2
20008420,"343_511000000131",3
20008482,"342_131000000133",1
20008482,"12977_131000000133",2
20012121,"337_131000000133",1
20012121,"31342_131000000133",2
20012121,"365_131000000133",3
20012121,"342_131000000133",4
20012121,"12958_131000000133",5
20013885,"287_131000000133",1
20013885,"12943_131000000123",2
20013885,"12837_131000000133",3
20013885,"356_131000000133",4
20018384,"12943_711000000123",1
20018384,"326_711000000133",2
20019453,"12962_211000000133",1
20019453,"12840_211000000133",2
20019453,"12944_211000000133",3
20020182,"342_411000000133",1
20020182,"12958_411000000133",2
20020182,"31342_411000000133",3
20020182,"365_411000000133",4
20021333,"12944_411000000133",1
20021333,"324_411000000133",2
20021467,"12963_611000000133",1
20022234,"12830_131000000133",1
20022234,"283_131000000133",2
20023482,"283_131000000133",1
20023482,"356_131000000133",2
20023482,"350_131000000131",3
20023482,"285_131000000133",4
20023482,"12802_131000000111",5
20024830,"217_131000000133",1
20024830,"10970_131000000133",2
20024830,"220_131000000133",3
20024830,"10967_131000000133",4
20024830,"12980_131000000133",5
20024830,"12851_131000000133",6
20025741,"285_131000000133",1
20025741,"287_131000000133",2
20025741,"286_131000000133",3
20025846,"12885_711000000133",1
20025846,"12970_711000000133",2
20028609,"220_131000000133",1
20028609,"12851_131000000133",2
20028609,"10967_131000000133",3
20028609,"219_131000000133",4
20028609,"217_131000000133",5
20029586,"256_511000000133",1
20029586,"12853_511000000133",2
20029586,"10962_511000000131",3
20029586,"12838_511000000133",4
20029586,"231_511000000133",5
20029586,"229_511000000133",6
20030276,"31340_411000000133",1
20030276,"12885_411000000133",2
20030276,"12963_411000000133",3
20033741,"217_131000000133",1
20033741,"253_131000000131",2
20034336,"12885_511000000133",1
20034336,"12977_511000000133",2
20034336,"12963_511000000133",3
20034336,"336_511000000131",4
20035035,"12842_711000000133",1
20035035,"270_711000000133",2
20036285,"329_511000000133",1
20036285,"304_511000000133",2
20036285,"335_511000000133",3
20036285,"285_511000000133",4
20036285,"356_511000000133",5
20040466,"20478_131000000133",1
20040466,"220_131000000133",2
20040466,"217_131000000133",3
20040466,"10970_131000000133",4
20040466,"219_131000000133",5
20048260,"356_311000000133",1
20048260,"329_311000000133",2
20048260,"312_311000000133",3
20052836,"31340_411000000133",1
20052836,"12970_411000000133",2
20052836,"12963_411000000133",3
20052836,"12885_411000000133",4
20052836,"12891_411000000133",5
20055052,"200_231000000133",1
20055052,"208_231000000133",2
20055052,"279_231000000133",3
20061137,"208_231000000133",1
20061137,"200_231000000133",2
20063156,"255_311000000133",1
20063156,"12851_311000000133",2
20063156,"10963_311000000133",3
20063156,"10962_311000000131",4
20063156,"228_311000000133",5
20063156,"12838_311000000133",6
20063156,"256_311000000133",7
20063156,"254_311000000113",8
20063156,"12871_311000000133",9
20063156,"231_311000000133",10
20063156,"12853_311000000133",11
20063156,"12810_311000000133",12
20063156,"240_311000000133",13
20063156,"227_311000000133",14
20063156,"230_311000000133",15
20063156,"229_311000000133",16
20063156,"253_311000000132",17
20063156,"225_311000000133",18
20063156,"12980_311000000133",19
20064791,"304_231000000133",1
20064791,"279_231000000133",2
20064791,"335_231000000133",3
20064886,"217_131000000133",1
20064886,"255_131000000133",2
20064886,"20478_131000000133",3
20066001,"31340_811000000133",1
20066001,"12885_811000000133",2
20066001,"12963_811000000133",3
20066001,"12970_811000000133",4
20066001,"356_811000000133",5
20066001,"12860_811000000131",6
20066073,"12935_411000000133",1
20066073,"306_411000000132",2
20066073,"291_411000000133",3
20067296,"356_131000000133",1
20067296,"12800_131000000133",2
20067296,"350_131000000131",3
20067296,"337_131000000133",4
20067296,"342_131000000133",5
20067296,"329_131000000133",6
20067296,"304_131000000133",7
20067296,"31342_131000000133",8
20067296,"336_131000000131",9
20067296,"12958_131000000133",10
20067296,"12935_131000000133",11
20069077,"12942_711000000133",1
20069077,"201_711000000133",2
20072887,"12853_611000000133",1
20072887,"226_611000000133",2
20075857,"286_131000000133",1
20075857,"279_131000000133",2
20075857,"31345_131000000133",3
20076581,"12945_311000000133",1
20076581,"341_311000000132",2
20076581,"12891_311000000133",3
20076581,"305_311000000133",4
20076581,"317_311000000133",5
20078882,"367_131000000133",1
20078882,"336_131000000131",2
20080178,"12943_711000000123",1
20080178,"12860_711000000131",2
20085593,"279_131000000133",1
20085593,"10968_131000000133",2
20085593,"31345_131000000133",3
20085593,"280_131000000133",4
20089516,"316_211000000133",1
20089516,"313_211000000133",2
20090600,"12963_811000000133",1
20090600,"12943_811000000123",2
20090600,"12885_811000000133",3
20090600,"12970_811000000133",4
20090600,"12945_811000000133",5
20091516,"217_131000000133",1
20091516,"12980_131000000133",2
20091516,"10967_131000000133",3
20097334,"12943_131000000123",1
20097334,"279_131000000133",2
20097334,"341_131000000131",3
20099189,"12943_811000000123",1
20099189,"287_811000000133",2
20099189,"293_811000000133",3
20103316,"31340_231000000133",1
20103316,"12963_231000000133",2
20103316,"12885_231000000133",3
20103316,"31343_231000000133",4
20103316,"12855_231000000133",5
20106350,"12836_511000000133",1
20106350,"12823_511000000133",2
20106350,"239_511000000133",3
20106350,"224_511000000133",4
20106350,"227_511000000133",5
20109247,"12830_231000000133",1
20109247,"365_231000000133",2
20109247,"12943_231000000123",3
20109247,"12855_231000000133",4
20109247,"287_231000000133",5
20111434,"12943_131000000123",1
20111434,"12855_131000000133",2
20111434,"350_131000000131",3
20112625,"12943_711000000123",1
20112625,"12891_711000000133",2
20116747,"12837_611000000133",1
20118233,"12860_711000000131",1
20118233,"313_711000000133",2
20118233,"322_711000000133",3
20118789,"12878_511000000131",1
20118789,"12977_511000000133",2
20118789,"31340_511000000133",3
20118789,"12885_511000000133",4
20121232,"12851_811000000133",1
20121232,"12980_811000000133",2
20121232,"10962_811000000131",3
20121232,"12853_811000000133",4
20121232,"253_811000000131",5
20121232,"256_811000000133",6
20123712,"227_711000000133",1
20123985,"220_131000000133",1
20123985,"20478_131000000133",2
20123985,"10970_131000000133",3
20123985,"219_131000000133",4
20124141,"12837_411000000133",1
20124141,"12891_411000000133",2
20124141,"12868_411000000133",3
20124141,"12935_411000000133",4
20124804,"217_131000000133",1
20124804,"256_131000000133",2
20124804,"12838_131000000133",3
20124804,"253_131000000131",4
20124804,"12851_131000000133",5
20124804,"10962_131000000133",6
20124935,"365_711000000133",1
20124935,"342_711000000133",2
20127082,"279_131000000133",1
20127082,"287_131000000133",2
20127082,"285_131000000133",3
20127082,"283_131000000133",4
20127441,"200_131000000133",1
20127441,"208_131000000133",2
20128261,"367_131000000133",1
20130567,"12836_131000000133",1
20130567,"12823_131000000133",2
20131599,"337_811000000133",1
20131599,"350_811000000131",2
20131599,"12935_811000000133",3
20131599,"12823_811000000133",4
20137043,"12943_131000000123",1
20137043,"279_131000000133",2
20137043,"344_131000000131",3
20137578,"12885_131000000133",1
20137578,"12970_131000000133",2
20138342,"12837_811000000133",1
20138342,"12943_811000000123",2
20138342,"12868_811000000133",3
20138342,"344_811000000131",4
20138342,"12891_811000000133",5
20138342,"12860_811000000131",6
20140383,"337_131000000133",1
20140383,"350_131000000131",2
20140383,"342_131000000133",3
20140383,"336_131000000131",4
20141903,"286_131000000133",1
20141903,"336_131000000131",2
20141903,"283_131000000133",3
20143904,"12860_411000000131",1
20143904,"344_411000000131",2
20144488,"356_431000000133",1
20144488,"342_431000000133",2
20147819,"208_131000000133",1
20147819,"199_131000000133",2
20150207,"12977_431000000133",1
20150207,"12885_431000000133",2
20150207,"31340_431000000133",3
20150207,"342_431000000133",4
20150207,"304_431000000133",5
20150207,"12970_431000000133",6
20150207,"31342_431000000133",7
20151498,"12943_231000000123",1
20151498,"287_231000000133",2
20151498,"31340_231000000133",3
20151498,"31342_231000000133",4
20151498,"10968_231000000133",5
20152423,"31343_131000000133",1
20152423,"12837_131000000133",2
20154974,"211_131000000133",1
20155568,"218_131000000133",1
20155568,"10970_131000000133",2
20155568,"217_131000000133",3
20158489,"12891_711000000133",1
20158489,"12837_711000000133",2
20158489,"12868_711000000133",3
20162088,"12830_231000000133",1
20162088,"304_231000000133",2
20162088,"336_231000000131",3
20162088,"365_231000000133",4
20162088,"12958_231000000133",5
20164740,"232_611000000133",1
20164740,"12810_611000000133",2
20169499,"31342_811000000133",1
20169499,"337_811000000133",2
20169499,"12800_811000000131",3
20169499,"342_811000000133",4
20169499,"356_811000000133",5
20169499,"12958_811000000133",6
20169499,"288_811000000133",7
20171841,"208_131000000133",1
20171841,"200_131000000133",2
20178979,"296_311000000133",1
20178979,"343_311000000132",2
20178979,"298_311000000133",3
20178979,"302_311000000133",4
20181980,"337_131000000133",1
20181980,"356_131000000133",2
20181980,"342_131000000133",3
20182763,"341_711000000131",1
20182763,"12958_711000000133",2
20182763,"342_711000000133",3
20182763,"12885_711000000133",4
