"rbd_cc","vacantes"
"12961_331000000133",10
"12961_431000000133",5
"12962_401000000132",35
"12962_501000000131",40
"12962_501000000132",35
"12962_111000000133",28
"12962_211000000133",14
"12962_311000000133",11
"12962_411000000133",12
"12962_511000000133",12
"12962_611000000133",15
"12962_711000000133",12
"12962_811000000133",17
"12963_401000000132",105
"12963_501000000131",10
"12963_111000000133",7
"12963_211000000133",1
"12963_311000000133",8
"12963_411000000133",11
"12963_511000000133",4
"12963_611000000133",11
"12963_711000000133",6
"12963_811000000133",3
"12963_131000000133",12
"12963_231000000133",12
"12963_331000000133",3
"12963_431000000133",4
"12970_111000000131",60
"12970_111000000132",30
"12970_211000000131",3
"12970_211000000132",21
"12970_311000000133",22
"12970_411000000133",16
"12970_511000000133",8
"12970_611000000133",9
"12970_711000000133",10
"12970_811000000133",9
"12970_131000000133",12
"12970_231000000133",7
"12970_331000000133",0
"12970_431000000133",1
"12977_401000000132",70
"12977_501000000131",13
"12977_111000000133",9
"12977_211000000133",9
"12977_311000000133",5
"12977_411000000133",4
"12977_511000000133",8
"12977_611000000133",4
"12977_711000000133",6
"12977_811000000133",9
"12977_131000000133",15
"12977_231000000133",6
"12977_331000000133",10
"12977_431000000133",8
"12980_111000000133",68
"12980_211000000133",5
"12980_311000000133",2
"12980_411000000133",1
"12980_511000000133",3
"12980_611000000133",0
"12980_711000000133",3
"12980_811000000133",3
"12980_131000000133",3
"12980_231000000133",6
"12980_331000000133",0
"12980_431000000133",2
"20478_811000000133",28
"20478_131000000133",188
"20478_231000000133",44
"20478_351052013133",8
"20478_351053014133",3
"20478_351054018133",1
"20478_451052013133",12
"20478_451053014133",4
"20478_451054018133",2
"31340_401000000131",50
"31340_401000000132",50
"31340_501000000133",54
"31340_111000000133",5
"31340_211000000133",2
"31340_311000000133",7
"31340_411000000133",1
"31340_511000000133",1
"31340_611000000133",5
"31340_711000000133",2
"31340_811000000133",1
"31340_131000000133",3
"31340_231000000133",1
"31340_331000000133",2
"31340_431000000133",1
"31342_401000000132",56
"31342_501000000131",7
"31342_111000000133",21
"31342_211000000133",18
"31342_311000000133",28
"31342_411000000133",20
"31342_511000000133",17
"31342_611000000133",7
"31342_711000000133",15
"31342_811000000133",15
"31342_131000000133",12
"31342_231000000133",3
"31342_331000000133",1
"31342_431000000133",3
"31343_711000000133",67
"31343_811000000133",26
"31343_131000000133",151
"31343_231000000133",74
"31343_331000000133",62
"31343_431000000133",23
"31345_131000000133",252
"31345_231000000133",28
"31345_341041005133",6
"31345_351051006133",3
"31345_351052010133",3
"31345_351055022133",2
"31345_351055023133",2
"31345_441041005133",0
"31345_451051006133",10
"31345_451052010133",10
"31345_451055022133",5
"31345_451055023133",6
