"mrun_1","mrun_2"
8391856,2567555
8398179,25959673
8403169,27518224
8404211,11770605
8412571,27623897
8441598,26582998
8452686,26653337
8489146,25586157
8505963,17500978
8510771,26281574
8514757,25655618
8514757,27167807
8519283,26178514
8520827,26030127
8526122,26560192
8530229,25671012
8543357,25364827
8543357,25938967
8549592,9401270
8549592,19872210
8550895,16092937
8550895,25910303
8564136,25877875
8565118,26736973
8568757,25916332
8572034,25201166
8572343,25275185
8581430,14990048
8581630,25684866
8591992,26821200
8593345,21528956
8593345,25336950
8594618,2909670
8596036,25341379
8597774,6114607
8597774,23013244
8600949,26251077
8628940,26729909
8633133,26247891
8633133,26678769
8634702,3512877
8645054,26041476
8648163,19528460
8648163,26705768
8651275,20106350
8651275,27634073
8663099,24674331
8663099,26522188
8670452,1249021
8671892,27534267
8672960,26756908
8673133,14734183
8673133,26299727
8677754,25282985
8683747,25534706
8684786,13124317
8686198,27630423
8688464,1468947
8688464,26412495
8693809,26113077
8712297,10580852
8714038,26277906
8720543,1181472
8745171,26802149
8746038,26341609
8749721,24451913
8802432,14121523
8802432,25232106
8803851,26911812
8815076,27631970
8821225,10861654
8821769,26675288
8839815,4268560
8839815,23927121
8839979,26687762
8843040,26671421
8843636,23186372
8857773,26405774
8865439,25260768
8877895,26896297
8890694,25181503
8891221,26903842
8894430,25584440
8899068,26522497
8899721,27044620
8902846,2228336
8903143,11325728
8903143,26577830
8916292,26819256
8919529,2376194
8926553,27023878
8942415,3501874
8953772,25449183
8983620,26629694
8998656,26080318
8998656,26800979
9002124,25220402
9016639,23648632
9018616,26029284
9018616,27630255
9029972,22874960
9034436,25899666
9040079,22716542
9040465,25481677
9041341,27635750
9042709,8733315
9069755,13865050
9074029,25892779
9076754,26402621
9091331,26180103
9095249,4051713
9095249,8693809
9095249,26113077
9099345,8433522
9102355,3765189
9102355,11367679
9102413,8769590
9102413,9082309
9102413,13725024
9108828,25936664
9118826,26707046
9122220,25717754
9126479,1647217
9146252,27541134
9151881,27029489
9153569,324788
9157930,26690225
9159992,25326501
9164904,16736222
9171337,26336264
9179801,25732642
9180805,19782364
9184157,18369469
9184772,26596045
9191080,26915168
9207700,10996504
9210603,17755326
9212784,26874870
9220334,25919845
9231926,25286477
9238216,9457025
9243171,23951838
9265285,19222140
9274036,1282651
9277330,15900188
9277330,25683502
9290674,26772614
9306068,26500682
9310778,26355904
9313502,9158941
9325778,26412263
9332168,22094117
9332168,25959123
9341353,26627237
9344757,26396966
9357215,8983620
9357215,11743627
9357215,25290902
9357215,26629694
9360955,26655912
9385865,13595782
9388710,11727028
9388710,26392647
9406882,6557978
9438632,21558358
9447927,25855791
9448545,26402950
9473567,10229574
9500476,25430614
9502613,26509104
9518742,26877715
9525910,23908172
9549200,27632397
9590842,27226379
9598554,26226194
9614654,6502902
9620023,13086748
9620023,26046078
9620023,26451474
9633420,26441080
9638157,799358
9646003,26779632
9648348,26030587
9656000,7740477
9673195,27629730
9684562,24152269
9685808,25248174
9687822,26359057
9705776,7657570
9705776,27625716
9712491,25781241
9718663,20920614
9718663,26257315
9719237,25653531
9719237,26225819
9726759,26140189
9727730,26631790
9736494,26742148
9741729,27634875
9742001,25931084
9765129,25672031
9769314,18974122
9774558,18412949
9776442,25998572
9777508,23272962
9793938,25537742
9806305,7891168
9809119,26659912
9812801,18110159
9842859,26425892
9848278,21715658
9849386,26323462
9854285,1046459
9879422,15966019
9882123,25343804
9916133,26040599
9918707,411952
9942175,26660744
9943217,25202991
9949894,25393126
9974154,25659828
9992439,17510228
9992755,10352702
9992969,26033928
9994927,26659912
10000428,16605125
10000428,26621848
10000428,27014695
10002410,25665205
10013355,5705707
10013355,26398589
10016887,25666916
10025715,26916082
10030605,21547420
10031481,25194337
10038215,20204254
10044995,5261297
10044995,8909485
10044995,20123712
10044995,25440115
10048582,5039663
10058702,25729830
10065222,26218032
10073006,26207003
10089000,1058567
10090119,27627938
10104372,3696437
10104372,8317084
10104372,25385411
10120996,863581
10120996,13534842
10128124,26401528
10129730,2171148
10129730,7098456
10143610,16576681
10162286,26020796
10170430,9607487
10170430,22321659
10179780,22424942
10181272,15205667
10181272,25368150
10181752,222231
10185098,23536502
10187938,26077311
10200037,27627107
10206552,25877616
10236736,2364126
10250032,26796095
10250032,27624814
10269056,25334906
10280615,26782265
10281890,22850072
10287794,21242567
10305659,26300044
10305937,26996128
10305937,27042964
10331151,26593305
10332344,5193826
10348950,7999750
10348950,21722516
10357774,25916915
10361131,27630109
10382665,4228271
10382665,26699370
10383304,26851499
10392122,9845790
10394930,10346906
10395491,12139260
10408806,24265391
10440913,13171284
10451027,16592285
10451925,26760556
10459294,27042355
10470811,25541176
10485364,4560717
10502932,19980389
10508425,3570865
10514928,5368618
10514928,25855814
10517818,21853251
10520950,26419054
10536543,23899309
10536543,26279100
10536585,8827786
10536585,14702342
10552295,26193508
10560115,498040
10560432,26896001
10563214,26301539
10563214,27626332
10563214,27630565
10564568,17561294
10573631,25718557
10583317,16990580
10583317,26619500
10603511,2088562
10611088,25906189
10619271,27625366
10620518,25674126
10626615,16272797
10627795,26856158
10642371,25924522
10651143,66715
10651143,2384037
10666237,4509415
10667317,26381233
10667479,27342049
10683432,26429126
10685793,16017650
10690483,26382041
10696015,25942494
10715080,26014688
10734651,18566198
10738526,26711008
10745281,6250465
10745281,25903261
10750805,11826700
10750805,26338446
10768041,1831170
10775736,922157
10777318,1033944
10792252,25528380
10794701,19259286
10802335,26848256
10804883,25322069
10807964,2800934
10830875,27622185
10837206,11560472
10841053,21113970
10845519,26725304
10847331,27388969
10855655,26885120
10872350,6037578
10878505,10913831
10878505,26565315
10880647,25243036
10897003,25583855
10897210,27574578
10904421,26216928
10913831,26565315
10926118,25992319
10926118,26649846
10929558,1951294
10933927,25248910
10938409,21774635
10938409,26336186
10943764,683987
10946039,26403276
10952718,12331559
10959741,26773693
10959874,26660968
10962573,26386973
10962949,20029586
10970889,25695927
10970889,26272953
10971131,19591192
10972599,25538147
10981476,25659423
10998013,4017073
11013217,18909303
11021209,9419151
11035455,6503638
11039149,26780654
11061334,7053005
11068524,19388279
11076473,25409311
11076681,26764237
11079242,23454556
11083249,26641777
11088736,26177111
11096704,26435477
11101364,26744536
11153304,15292200
11153661,25363243
11155021,21391014
11158782,25670324
11158782,25991552
11163545,26713960
11183652,25190558
11189855,20482178
11194192,25341030
11242371,26209769
11252870,26714731
11260079,16479697
11260079,26656951
11263937,25876372
11265208,25426043
11280502,26568473
11296432,24824574
11302206,1375446
11303780,26697647
11325728,26577830
11335654,25722085
11343427,26353893
11357500,18844190
11375126,9937435
11376105,2819697
11381589,24142016
11387783,25683693
11392993,25285251
11403857,4456954
11404103,26315074
11414212,26650843
11414436,26753493
11416067,26336235
11422080,25359671
11427933,343870
11447396,9699352
11450277,26783240
11454360,27228658
11459295,26643522
