"mrun_1","mrun_2"
14534931,25166840
14550854,25894691
14616948,23467276
14626469,26155559
14626469,26889694
14659861,25691175
14673978,26761431
14690605,26334750
14703195,26451902
14705220,27048350
14741967,26042745
14768389,26327711
14791532,11182634
14793104,26995757
14931486,26003708
14959763,25447850
14959763,26250137
14968729,26822447
14975861,10041923
14977043,25383584
14982672,25351490
15018493,25657656
15030978,9810378
15030978,26764208
15034675,25567781
15034675,26501871
15040045,27376854
15052044,12712810
15089918,26091470
15106954,22262224
15108800,10832812
15109711,27117426
15122637,12682740
15133209,25540878
15144032,7092534
15173871,3820107
15184956,26499914
15185982,27023849
15198622,27032869
15264025,25999484
15265545,26512368
15272272,12233203
15272664,702214
15291611,24998575
15335895,26167094
15349225,27628757
15377059,26401954
15378455,16783447
15409740,25153385
15517660,8359790
15530258,25350096
15530258,26136040
15537011,11781507
15537011,23886893
15537011,25670546
15561758,26017473
15580510,153603
15589621,25779254
15637724,5483700
15658640,25771730
15658640,26212618
15660629,25574131
15662848,26726298
15682364,6369419
15697295,26569361
15702454,27621358
15703176,26226443
15724751,23281757
15737101,26283172
15744247,26194009
15764811,27627229
15775838,27188413
15808987,25679539
15845537,26275583
15864852,15889540
15890277,13457009
15890277,19230927
15908918,25664226
15909834,11226282
15909834,26123688
15916941,25685297
15936670,25674204
15937563,14035374
15940107,16284239
15940107,23738698
15949755,24159575
15966850,27635154
15977987,26021613
15981947,26091412
15987993,26263326
15993286,27634352
16008484,4540683
16008484,20261095
16008484,26668760
16014279,26597270
16015079,26229399
16033057,27208806
16035638,10261592
16036756,730781
16041728,26813047
16064950,26382229
16074254,20625102
16096385,26252357
16115589,13012800
16125219,22804217
16129417,26991056
16129673,24324110
16176550,25191235
16181148,21992287
16209892,10913969
16209892,27054639
16222424,11588231
16237419,19802585
16270451,19348389
16280005,26430334
16282477,4042936
16282477,24759636
16289263,26513909
16298984,4828478
16298984,27161456
16311614,27493478
16327617,5214135
16327617,15034675
16327617,25567781
16327617,26501871
16335477,25916202
16337502,26209021
16340898,26594237
16343118,6143540
16343118,21285747
16343118,26444598
16369811,26292502
16373752,20974633
16374644,1623344
16374644,25417238
16376239,25925423
16379845,8334375
16379845,17908286
16390576,12412978
16414080,25446845
16441348,25890683
16457435,8515298
16460895,24888065
16526008,1798559
16594038,16209892
16660688,26374229
16697182,4892169
16711723,26364702
16715007,27634339
16721656,27030502
