"mrun_1","mrun_2"
9137340,26781694
9144010,25331062
9156797,27235616
9165342,13895223
9185997,26310776
9187190,4207503
9188337,6708681
9189598,3056375
9199993,14702232
9199993,20843320
9199993,27198716
9210063,26741664
9210157,1448102
9211705,26499827
9219214,15689307
9219214,25266248
9221944,3970323
9221979,15849590
9227474,26038096
9240897,26905977
9248670,26006606
9248967,25811514
9293136,26274707
9297388,4032752
9297388,26679120
9309761,19544720
9319556,9885114
9324144,22323666
9325896,14482808
9328507,25468119
9334337,26838756
9370574,26258427
9438632,9562003
9438632,21558358
9442496,26549891
9443128,26527830
9458740,13473486
9468586,26333506
9500461,25698340
9500461,26040564
9514700,12136276
9522742,6997069
9526049,26540175
9543226,26881699
9545732,12848922
9587062,26626243
9596044,10338809
9596248,25718345
9605690,22703916
9605869,10745676
9615926,16570255
9650680,25683322
9655075,26003898
9655075,26704044
9655930,1494303
9655930,3184929
9661590,13836765
9679233,2103660
9705648,26504743
9706119,25348950
9707967,26154548
9728008,26319644
9743428,25426360
9743428,25668960
9749084,25919440
9751172,4213988
9756332,27103034
9765961,6871893
9773009,25391711
9773009,26040951
9774052,26947721
9804109,25287885
9812727,21695565
9833008,17351977
9852805,26897869
9885292,17840103
9901402,25681659
9901524,8442945
9918291,625230
9918291,10691545
9929231,19153985
9932411,11444481
9958675,7136910
9965969,15177128
9986633,26374953
10030580,26317264
10033869,25183058
10050192,25338120
10066144,25542729
10066144,26909344
10088242,26198193
10090119,27627938
10096371,26341409
10102878,12032173
10133171,5027449
10133171,14499421
10133171,27344303
10144187,6951609
10146057,16359819
10151820,25359581
10154631,16822816
10169807,26409121
10170846,21034161
10176599,27098595
10187938,26077311
10205990,26901020
10224095,9643825
10252632,20913842
10252632,25932503
10252632,25957496
10252632,26029738
10276263,25917558
10280809,26759333
10300321,18806240
10305252,20099428
10321377,25199037
10327280,26870896
10328537,26199743
10337932,20557739
10340992,25470204
10346349,160702
10363599,25726960
10365253,26782812
10371837,25681985
10416244,21485592
10421052,23981250
10428965,19904703
10431048,15326609
10431048,16101568
10451027,16592285
10456373,25195702
10459238,22295956
10462471,26424981
10463063,25781096
10490903,25946586
10490903,26420786
10495810,8292280
10495810,26351300
10501131,25817043
10506257,26681183
10514221,26331396
10514928,5368618
10514928,25855814
10521290,13778129
10521290,21731689
10526542,25583953
10528601,6313409
10528601,25428669
10530651,18751549
10544288,45230
10566028,26396367
10575035,24021249
10575035,26424213
10575481,13631426
10591214,10155380
10595430,4168752
10601054,22339746
10601054,26713051
10602488,26949575
10604526,26198404
10609053,12939604
10616764,4523170
10618187,25382063
10618187,25958188
10618187,27186666
10628706,20412041
10655505,26745681
10682652,26842949
10702202,27213862
10723080,6498475
10725676,26222139
10754195,4168752
10754195,10595430
10774119,10037445
10789129,25372248
10810255,12123131
10847649,26707574
10886879,22256449
10923427,26720095
10928762,25339567
10930792,15994152
10932951,25157777
10933927,25248910
10938868,13350637
10938868,15384910
10940131,19642236
10960824,26316103
10970942,25242831
10970942,26882032
10978619,26196222
10986938,26214476
10986938,27053783
10991551,21702950
10991551,25923064
10991551,25938572
10991551,26529229
10991715,8401304
10991715,25876864
10998294,14559618
11005630,27040795
11033886,6313409
11033886,10528601
11033886,25428669
11043131,25588114
11058562,25729600
11060203,12055159
11060203,26511440
11078547,25245712
11078547,26500256
11086439,26677877
11095067,25531058
11095283,3584669
11097843,11502576
11097843,13655649
11097843,26213034
