"mrun_1","mrun_2"
4541920,17916138
4548988,26518450
4549443,26539765
4554267,25290941
4554364,11648852
4554364,26716230
4565634,7207279
4569611,536146
4569611,25833407
4571626,1266770
4584551,26510075
4586987,18168212
4590574,19656814
4616086,1927868
4616086,25365583
4628209,25206548
4630619,9838365
4639397,12069107
4649212,25823102
4655473,27632715
4656882,25353620
4661514,27630040
4664391,26015663
4675617,23481632
4675798,26854153
4679239,25883942
4686741,26432351
4686901,14681921
4690516,4967397
4690925,25333728
4711520,25988520
4711520,27628387
4719120,26409455
4732994,27199562
4741518,26224344
4754158,25774765
4759439,26425860
4765960,8198895
4770904,7282547
4771780,27115827
4774840,26394981
4782207,26181114
4791894,14896968
4792630,5267144
4801380,26576910
4813806,25450562
4816721,5518126
4827477,26013914
4827477,26652959
4841377,26358711
4847201,26010698
4858359,9755678
4858359,26814820
4859583,26695506
4859583,27038238
4862778,6978233
4878105,27214128
4887386,2896574
4887386,14160768
4887420,26388897
4901975,9030345
4903649,24057980
4904397,12747897
4911398,2594338
4919576,26508121
4921779,25684518
4934132,25724198
4938852,26750708
4942182,26363932
4951868,25890138
4974674,2970191
4975270,27101309
4975496,11177318
4981153,18318630
4981153,25226482
4985707,26424191
4988370,14009265
4992568,27623838
4999893,7568612
5009214,22675929
5010262,12445502
5014226,25350246
5030626,25682096
5031410,1374946
5031410,26272657
5040632,26404077
5056629,26711848
5067693,26218863
5077119,26201301
5086605,10186066
5093285,25586295
5093998,24922451
5093998,26153544
5095061,26281150
5099454,26384347
5105047,26913318
5119950,8456919
5122017,2896574
5122017,4887386
5122017,14160768
5128202,9422943
5132382,27472881
5141907,86751
5141907,25337459
5150671,26360291
5151090,27022079
5152354,25683005
5153662,25386115
5164991,17076452
5166467,6197060
5175268,25685233
5180559,26089118
5180685,2177827
5182618,12429341
5188294,4496298
5193804,7781706
5223898,26411438
5227323,27017579
5235535,27633146
5239230,26146317
5257306,27629390
5260148,26193351
5279094,5308671
5279221,27212390
5283523,25996604
5292390,26185001
5298678,12343146
5305033,27576655
5313715,25232729
5325211,19534413
5337921,11565703
5340907,6512737
5341429,775468
5343085,26338300
5343383,20478817
5353015,25362990
5353015,26712184
5353015,27621246
5363699,23824065
5363699,25525859
5369960,25779313
5371725,11246593
5371725,12314742
5375496,5411157
5380428,26705644
5388043,26597762
5388991,25393607
5391409,26207531
5394666,27636468
5399623,26794117
5401069,26430218
5411262,13112564
5411262,21990298
5411262,25366436
5429764,27028548
5433749,9402576
5438658,25992721
5445575,25323627
5446758,25675533
5460638,1018898
5467887,8033442
5467887,26619734
5468589,3515743
5479573,27634319
5485205,26595454
5490480,13945545
5494508,27631564
5500019,27628218
5500584,5691352
5505582,26274897
5509460,15743035
5509460,23387866
5513169,41683
5513169,19941578
5522843,26904914
5543242,20391015
5551054,26272234
5559350,1508601
5560121,6094236
5560535,16878511
5567553,26272334
5567553,26274615
5576094,4914179
5580859,26093947
5580891,25917902
5581550,26552631
5582469,26610648
5588224,7980054
5588485,26639562
5589322,3095921
5589322,25588219
5589322,25588803
5590299,25903881
5595742,26373912
5610157,26876897
5612787,26621983
5618988,26409824
5628023,25254437
5635332,27222941
5639810,27621207
5644304,26709458
5647596,20874093
5665129,25730331
5666833,26324395
5666924,26318204
5667027,25481831
5671758,26880553
5673881,20828839
5686920,26324015
5695885,1250123
5695885,13066581
5695885,16257552
5696567,26004201
5717538,26193657
5726785,26354419
5742476,26184520
5767192,23106126
5767402,25672044
5768244,25334080
5773059,2552942
5776196,3763348
5776500,26028909
5788895,3827578
5804127,19318645
5805991,18000668
5809044,18027811
5809044,18091265
5809044,22381934
5812461,25885075
5854942,26832783
5865303,22324514
5865303,24131136
5867683,779399
5874592,26751342
5875092,26556657
5886615,27626217
5896084,12703820
5907704,27375053
5920955,15627442
5920955,27220917
5930385,2738441
5930385,9579895
5941791,25588760
5946522,26990149
5948151,6490059
5948151,27408978
5948982,12846508
5954093,18072950
5954093,25273502
5957282,26134365
5959109,8251162
5984282,21051090
5984282,22631224
5985658,19131825
5987390,14396682
5991500,9297012
5992264,20446210
5992596,12731926
5993768,20077522
6023811,1889430
6026971,1552696
6035393,26170567
6045338,25951965
6056565,8383429
6058298,25442558
6063283,25182433
6063945,26595904
6063954,26594841
6072545,25691880
6075624,26863391
6090205,13048834
6090205,26600261
6103812,26815511
6103812,26843119
6106599,26628410
6107536,26720598
6107629,15591585
6114608,11907107
6117315,24707603
6142312,26719744
6143812,7448166
6145968,27377591
6147000,27217079
6151605,26256230
6160317,26562769
6163442,26669312
6179968,14590975
6189764,26406025
6213826,11364228
6242006,10975186
6242006,22926097
6242006,27375543
6261278,26909366
6291760,26769692
6294582,26994719
6298271,25537434
6298271,25690842
6300885,21145875
6302569,13893592
6308086,26040174
6313922,25362770
6315386,26449719
6316268,27354371
6320064,27055646
6325160,23313301
6332920,27164024
6335023,27163103
6342932,25333270
6344739,27633683
6345624,26826849
6346149,2314655
6349135,25376496
6349135,26031577
6355899,25431625
6380976,26194909
6387417,26658693
6396286,26736028
6396414,9168154
6396414,19849508
6427365,25422129
6439079,25532759
6445174,25686618
6446187,25295032
6452067,14500198
6453629,26400280
6460104,27156297
6460201,25723544
6477140,26688009
6479276,26148620
6484099,26444403
6489293,20891394
6490059,27408978
6498342,26326064
6505305,26738748
6510355,10070852
6522480,8510390
6526342,14094795
6546775,26066290
6550619,26199472
6552820,26150942
6560219,26222126
6568590,452535
6568590,25563925
6599148,7388640
6599148,26223971
6611309,2707060
6612550,12827110
6621336,24803597
6621336,26399392
6621997,25928503
6677672,5219494
6677672,8852860
6677672,25240646
6681701,26205288
6692467,14356939
6692794,16638390
6693185,26759982
6703307,7465991
6704584,25225264
6704584,27351486
6708621,11130450
6728392,13692588
6728844,212063
6728844,25929995
6735279,27026843
6748671,1997366
6748847,26624193
6749441,27117717
6754301,26356274
6755096,9111763
6756159,27159094
6760280,6793523
6777481,25905810
6810137,25950110
6811570,25992958
6817015,26354858
6822296,26203930
6835667,26746183
6835747,26651443
6855377,11716273
6856994,26694270
6864586,13073499
6873973,10186066
6874985,878395
6884689,13891469
6885518,8890779
6895766,27016338
6898113,25728787
6906122,8985322
6918460,27205542
6921801,23817021
6925155,25924339
6929558,25195057
6929558,27633000
6932588,26583593
6936945,25676641
6941739,22884667
6970687,19214339
6973157,26218016
6981297,5865868
6981297,26706285
6995804,25916576
7015739,26881076
7035159,25682865
7044065,3599580
7047624,9672742
7050371,26751006
7051307,25315620
7051827,4745029
7055463,27576197
7059174,25386367
7060324,864823
7061223,27047521
7062730,4824703
7081373,26650952
7084883,27366599
7091066,26729623
7094265,16998664
7098280,13958407
7101593,9852809
7102765,26442418
7104022,25886931
7110155,26709955
7114545,27161394
7133160,4693719
7142261,7777170
7148581,6767177
7158306,3873572
7158306,12789518
7169192,22556375
7173569,11921595
7176300,26560923
7178420,15061923
7185486,8495975
7197196,26328915
7197196,26337746
7203322,4675798
7203322,26854153
7215719,25184870
7218752,26699950
7220588,22618763
7224633,26909562
7228045,26553018
7232003,26001609
7257487,9033574
7257487,26197901
7257487,26272239
7262261,9932406
7267260,27342412
7279316,25951806
7285644,26504178
7295545,25441145
7304293,6424271
7324025,26412506
7331982,25935459
7332096,24390077
7332680,5898272
7334120,27227047
7335253,26786036
7352020,25682858
7353025,9553215
7358198,11713196
7358198,25287266
7360575,26274391
7369394,1136521
7369394,14689787
7371116,25564320
7371116,27017071
7374490,26646463
7384531,26910110
7388640,26223971
7395842,26554044
7398717,26358808
7435212,11889356
7436672,10611273
7468436,27228409
7479426,26350234
7479922,25375591
7482844,26149706
7487107,24253287
7487107,25658857
7489342,19656262
7494997,12937169
7500732,26157382
7507771,26828961
7510576,4201166
7510576,25774834
7513786,26827471
7513786,26897510
7526599,26386730
7535160,2648918
7535248,26119224
7545840,25913722
7554005,26409206
7554005,26598039
7557435,21411093
7559110,15530696
7559110,26343007
7559110,26428297
7559576,26405788
7560732,18732923
7560732,20108581
7560732,20282367
7560732,25690987
7573160,26623070
7574930,26871965
7590517,26348670
7594136,26199285
7608320,26343574
7613559,27240022
7628974,25900747
7630300,1772394
7633406,22783389
7636651,20864434
7639984,26407719
7644918,23809217
7646667,25687607
7646723,20401144
7648305,27351476
7671626,26906441
7671983,1075844
7671983,26831565
7683646,26127122
7697107,26420001
7697180,22436173
7698662,22450085
7699856,26274487
7714651,17833822
7726108,12584004
7726108,26553400
7729895,25429158
7739968,26133956
7742452,26065034
7757100,11506182
7758440,26091950
7768024,26800245
7777071,2383058
7777071,27238926
7786340,26428371
7796567,26806312
7797946,27394992
7797993,13508688
7798308,21298185
7798743,23758984
7801413,25573784
7807947,26645104
7830909,7275402
7834723,21363297
7834723,26707486
7837736,8065221
7837736,21088587
7840402,14962065
7847737,21829776
7847737,26291732
7861796,26648533
7866501,27634675
7881202,25659985
7883490,26820560
7885049,8541750
7885049,15545324
7894033,26656146
7894033,26718316
7896854,23531774
7896854,25326894
7900766,9270301
7904068,27333336
7906805,26988866
7910877,26703831
7913529,26394981
7919558,1077629
7919875,3429489
7921421,10890610
7921421,26291892
7922831,26180231
7925989,25665512
7927334,26323774
7965861,27157887
7979766,26413823
7989026,19018452
8006108,21694110
8006108,25538322
8006108,26087509
8006108,26192760
8016631,27576215
8017592,8454947
8024478,18055112
8033442,26619734
8034588,8495975
8039579,8527500
8039579,25481395
8045935,17421795
8048828,16652408
8050972,25622104
8075515,3269247
8076185,26403662
8081330,773526
8090348,26826818
8094110,5083947
8095804,25672050
8109258,4184227
8116332,25195886
8117263,25327860
8143028,25778777
8143531,1676757
8143939,26381062
8155304,25647205
8181542,10931310
8185216,26800854
8186205,25269590
8194098,3731149
8211822,2758436
8211822,26794199
8214367,21037919
8214897,1418333
8215959,24518346
8221218,26020932
8231910,26750255
8234195,25387249
8235334,26444234
8237069,25893156
8250068,16559783
8250114,4675798
8250114,7203322
8250114,26854153
8265659,16765126
8268494,27634231
8272127,26697442
8280053,7436626
8293926,26681973
8295238,22007445
8295238,26328845
8299045,328162
8314850,4704397
8329845,26438404
8334376,27622199
8342174,495705
8342174,26556651
8350666,15866398
8352634,2795271
8358722,25968811
8367053,27630761
8373793,26685002
8375145,26353377
8378775,25225513
8386557,26882928
8391497,26518149
8391497,26518322
8395986,26655952
8419225,26588233
8422985,13413879
8424521,25442518
8424521,26349429
8424963,124644
8435074,6058298
8435074,25442558
8435552,26904382
8436323,26842199
8452142,26357127
8455350,12242630
8457831,9118291
8463815,27051061
8463847,26144277
8472322,26551161
8473831,3511760
8473831,18998000
8474011,5687350
8494575,27190089
8501459,25695552
8516229,27621869
8519628,12409429
8529054,16916038
8529054,25373417
8532146,27396709
8534770,26725398
8538767,20330057
8543635,15188577
8547697,8446416
8556609,10883090
8561100,25275976
8563827,25994918
8567140,14791893
8582155,22452661
8583786,25724147
8604695,26999928
8613066,14291723
8613066,25681957
8618302,26506917
8619158,25679220
8631775,26447498
8639647,25881179
8644951,8816444
8650592,17377625
8653683,25685979
8653683,27631828
8660366,25531310
8662364,27630316
8663314,18616513
8676590,27622600
8677668,25902963
8677668,27171849
8677906,26175327
8677991,25572330
8684863,25994061
8691760,11736681
8722110,25894059
8722432,26446407
8723648,26420317
8724867,18798891
8726634,432136
8728418,23065423
8729003,25163737
8729482,27625867
8729650,9817788
8740366,6107536
8740366,26720598
8740739,14352196
8744044,26654721
8748120,26777718
8751960,4547839
8755241,25655748
8766261,12247164
8766261,26867903
8767616,25275717
8767616,25938901
8781667,11037523
8788107,27355665
8795771,27499836
8802820,171175
8802820,26508361
8802865,2394387
8802865,24438831
8818028,1210515
8832622,23219377
8836664,27020750
8836985,11075664
8836985,25674877
8852860,5219494
8852860,25240646
8861833,26319891
8864091,1282351
8864091,27204533
8865656,6465400
8868627,3326111
8868627,27376516
8870918,26257039
8880285,495038
8903926,26795664
8924001,25354272
8928622,25214572
8937750,25717099
8944917,26138788
8961884,2362250
8961884,26824634
8965975,508679
8966409,25305453
8966589,26186897
8978547,26439274
8978756,26993636
8990557,1513504
8990558,25358567
8990558,26406454
8996155,25541623
8997009,16184833
9004658,16518677
9008667,25586935
9011431,25331907
9011474,26242474
9020209,26349169
9021684,25686461
9025956,25362236
9025956,26390801
9026526,25900216
9027533,26273184
9033574,26197901
9039782,26836615
9044187,26111195
9044436,27038384
9055108,48917
9055108,26327019
9056386,4621751
9064974,26210036
9066829,1224148
9073839,18192709
9076687,15921206
9077915,8924001
9077915,25354272
9096001,27629022
9098359,26136984
9098359,26846851
9105772,17339458
9105772,18745137
9109178,366505
9109178,26565504
9110473,8054543
9117764,26032747
9119315,25887150
9125735,26210769
9145106,25210616
9145106,26864619
9145107,27212336
9157750,26183410
9163562,16908357
9168154,19849508
9170397,2837328
9170397,8751822
9170397,17909307
9173492,4016954
9176971,26828586
9177421,26360139
9189616,9803120
9193615,2384382
9205761,25330798
9207893,26708887
9211143,26668075
9213656,26631529
9214311,26218495
9214311,26758464
9220218,27105788
9225120,27026895
9234216,25681088
9241497,26670713
9253707,43622
9257623,1351919
9264660,16863386
9275916,26619308
9279085,26183993
9291545,26141245
9304576,26206344
9309779,9530453
9312472,26433831
9327217,25415642
9329422,6226242
9329422,20010731
9331973,13875586
9337585,26446679
9339973,17607299
9341797,26422557
9345909,19080015
9362050,26225420
9366166,25432008
9375184,5368673
9376578,17193919
9383000,14804623
9392301,26787104
9394074,27008414
9396748,26229651
9405064,27239286
9414520,3674605
9414520,13319118
9414520,26859373
9417620,6676532
9421377,21342707
9423090,26747731
9423090,26769006
9427764,951121
9435522,6475478
9441642,111330
9441642,26699465
9443652,16414065
9462660,14322426
9465827,27192632
9466998,26020292
9467619,22423175
9474263,4508789
9475500,4056328
9475500,6088156
9475500,26817252
9487979,8601161
9490055,26424766
9501667,25680340
9502891,26506947
9508623,26411695
9510939,5746804
9524416,12833867
9524416,26627092
9530109,5862885
9539285,2334069
9549571,16694021
9555425,26272557
9555843,26830643
9564493,25950245
9565278,26188597
9576966,10384783
9576966,23413151
9576966,26451679
9590315,26047188
9596759,26040131
9600854,26635591
9609921,27480890
9618403,15290109
9634558,26875650
9636017,15524249
9655610,26299839
9661275,26392131
9700322,25948963
9714845,15714072
9715719,24165169
9715855,27334777
9717679,14722293
9717679,26818193
9720940,3165865
9723028,25670346
9728658,1647404
9729836,26351139
9733326,26045512
9734753,2916784
9740628,26147714
9742631,26014797
9749795,26330610
9755678,26814820
9765950,25994553
9780083,6733757
9788241,25353698
9791943,21021654
9791943,26629741
9791943,27621812
9803987,19936291
9822089,25229768
9829207,12913626
9829207,26699206
9830144,23155797
9830144,26436274
9845563,26011274
9847786,26273390
9852118,25922609
9856926,10224219
9857302,26388839
9861640,25385480
9863338,12570862
9863338,27625978
9876272,25897143
9881364,14409791
9881364,25281683
9884414,25571657
9906636,1596312
9906636,8820367
9908770,14392186
9920464,4680834
9929229,20615597
9935368,4529826
9946944,25949968
9947868,26519905
9949030,26623743
9953434,3651991
9953862,26570047
9961125,8583537
9968158,26278068
9972997,26008098
9987457,11172305
9987457,25425646
9988991,26572738
9994383,27478420
10000429,18978335
10003812,5683545
10011956,26168815
10011956,26195453
10016341,13574888
10021969,18566131
10022602,26580942
10025059,25695581
10036508,8095804
10036508,25672050
10038260,26675315
10041726,27358173
10050665,26594841
10065900,21280222
10076209,25729183
10077435,26808101
10086787,27097700
10098486,7861378
10099555,26755635
10099555,27623102
10100803,26884892
10122088,25777257
10134368,16543587
10135757,26528190
10136859,27011082
10139609,27005623
10166025,26587268
10181695,26910059
10185889,1773204
10190803,26517384
10204198,2720860
10207575,26519756
10216776,26714647
10235864,25275545
10239802,25563343
10255673,27054652
10266252,27627123
10269859,1441896
10272426,26631859
10273119,25411248
10278701,18303712
10281562,16399909
10292589,24001352
10292589,26397841
10302730,26631124
10305039,26423629
10305081,22344155
10305252,20099428
10317051,27159713
10317802,19858907
10318729,25989455
10325439,18491816
10327990,13768811
10327990,25683053
10328335,7389847
10328970,16313015
10348950,7999750
