"mrun_1","mrun_2"
25155450,26516211
25158517,26827813
25162395,26892356
25167948,25694498
25167948,26029804
25169116,27102189
25173808,26582103
25176024,26131640
25187361,26577741
25192986,26842589
25196540,26578346
25207877,27051964
25223483,26121892
25235266,25653994
25236935,25889027
25258058,26172250
25279968,26517167
25294687,26407371
25304066,25729587
25347881,26209676
25352925,26601607
25357365,26437967
25366097,26996291
25377567,26405033
25380140,26195804
25380140,26517133
25387976,27001886
25396069,26206700
25396069,26210429
25396184,26418224
25403667,25654143
25467293,25590848
25467293,26024688
25469285,25573255
25469655,25678758
25475370,26169283
25477092,26430454
25503562,8592097
25512700,27356562
25518619,25512700
25518619,27356562
25532950,25778993
25534116,25729733
25534116,27033605
25538605,26848377
25538909,26437794
25539827,25896664
25542332,25914454
25564045,25563743
25567556,25564459
25581031,26720231
25583134,26433581
25590848,26024688
25628565,26499569
25646315,25676629
25649953,26167238
25666505,25909163
25676700,26546290
25682098,25646663
25684981,26200258
25688327,26219582
25688798,26028750
25689025,26997193
25699177,26199365
25709162,25720086
25709648,26204110
25715023,25714382
25719898,27170957
25722146,25727150
25729733,27033605
25730498,26058987
25767394,25766209
25770892,26095239
25775857,26506990
25810619,25806413
25825987,26366703
25834714,25902837
25882097,26440413
25897575,25882578
25902105,25944544
25908431,26707747
25909840,25921126
25917980,26175618
25919319,26404245
25925125,25889235
25942207,26448603
25953663,25952417
25954864,26186619
25957546,25920715
26033872,26435706
26036381,26514903
26042035,26044093
26042706,26166729
26043520,26046989
26045756,26032215
26048394,26409620
26064073,26062313
26071654,26565927
26073861,26680538
26076202,26884302
26079509,27382137
26094220,26421623
26129526,26445382
26131817,27432575
26140829,26113075
26141171,26930239
26142087,26114320
26145158,5538797
26154571,26899207
26175894,27019026
26177868,26182606
26185735,26445585
26187861,26185307
26196635,26223532
26206700,26210429
26218213,26381849
26223182,26405507
26242195,26046696
26243238,27040495
26260467,26385178
26284477,25780123
26287128,26460522
26297879,26753308
26301982,26293837
26319092,26817911
26338318,26992751
26350730,27377091
26397493,26430441
26399842,26380358
26402251,26172671
26413575,26397101
26424331,26421979
26434539,26520992
26435312,26395325
26441962,26443645
26445200,26415884
26462955,26515041
26500957,26622564
26519793,26518825
26522982,27395508
26532499,26543744
26542148,26213002
26547678,27098424
26551650,26828733
26583657,26578004
26603938,26766348
26620293,26440013
26632657,26735862
26690787,26749943
26756299,26716531
26785878,27331851
26870489,27625340
26879980,27035523
26892847,27627470
26900635,27630221
26913557,27159899
26935287,26928945
27012965,27018307
27013134,27024876
27075614,27078370
27081587,27079156
27093143,26834980
27122531,26400029
27150908,27348208
27193650,27332619
27197841,27200996
27205722,27213012
27221976,27196098
27232259,27212356
27432155,27432318
27432171,25202268
27472198,26446985
27485974,27529724
27518529,26432339
27572993,27575783
27580381,26947487
27621755,27625063
27621954,27629714
27630988,27627910
