"mrun_1","mrun_2"
6924218,25998400
6924218,26582755
6967406,27634756
7004401,26673445
7018608,19279589
7018608,26637429
7018608,27400846
7028803,3251958
7028803,26598008
7032847,26578329
7036431,19491444
7063912,25291404
7076483,25192130
7079405,26854267
7080886,1881407
7091886,27019502
7104832,24639121
7109246,27379368
7121111,2001498
7134989,25317394
7134989,27044676
7152589,26387601
7157039,535918
7205189,27103981
7209755,26207162
7244401,5761032
7267589,27395351
7294220,25929122
7294644,26219998
7299390,5114439
7304252,326143
7304252,500508
7317878,27031721
7326284,26226812
7326284,26445054
7339379,6763439
7378742,14265070
7378742,26109859
7394718,26584822
7398717,26317559
7398717,26358808
7406912,25960264
7409069,14956774
7411189,26571710
7432338,26800893
7441737,25652749
7452298,12626241
7477118,25720390
7478783,20401451
7478783,25184468
7478783,26410662
7494939,14009101
7494939,25436331
7495062,6922006
7495062,25681072
7501672,13647681
7507681,8041978
7507681,14948298
7519088,25563973
7534029,7411189
7534029,26571710
7539883,14531653
7539883,25437721
7554288,26393812
7568217,27629467
7572540,3318081
7572540,26046485
7574161,27051460
7574612,12047539
7587653,26338748
7597422,4871160
7608765,8767285
7614729,19256446
7614729,26760721
7620198,22714762
7620198,25691669
7628940,8061809
7639872,18342523
7639872,25588840
7642904,9041523
7650388,27627742
7653919,27368113
7690446,25878855
7690837,3624821
7690837,18668119
7710532,27101363
7723576,26715217
7739894,25676621
7745599,26196932
7758850,25421828
7762035,11703169
7764414,9450586
7781245,26835081
7794009,18131076
7794009,25664483
7803481,26872094
7804561,27201204
7837384,4759328
7837384,26519633
7841346,18254306
7847364,6435499
7887142,10017272
7896990,25731723
7964308,24584445
7970007,19420994
8002240,27002750
8025366,25373829
8041978,14948298
8043087,5373019
8052929,25832426
8054671,26132067
8055146,25204151
8057760,26353041
8062959,25190613
8063304,22900971
8101835,27231920
8163053,14672762
8173631,11797912
8175307,26402088
8187972,15203180
8239909,3535012
8242631,26506466
8247538,25537195
8251653,25315782
8253424,27629982
8279453,27630170
8280266,25427211
8280266,26880637
8304395,12839642
8319590,27000575
8358340,11350870
8365983,19521393
8377510,27192358
8390791,25455260
8415263,27206392
8461993,20485522
8470198,27186856
8470615,27627292
8492497,8630317
8492497,26439945
8499067,6610936
8506010,25396018
8543357,25364827
8543357,25938967
8567937,2758193
8575536,26028786
8582960,27621105
8590628,26227362
8596111,26570153
8596335,19712806
8650161,26430248
8666719,19448931
8678071,27573738
8691192,11871812
8729694,25655890
8729694,27347706
8736863,27626305
8754129,94346
8754129,26206655
8765106,25184202
8772114,26518098
8799076,12278849
8799076,26515339
8806654,26810748
8813469,26320191
8813984,27231066
8855754,26292537
8884154,21309421
8885936,4564835
8902892,26336762
8912114,25176360
8915833,3858821
8915833,19318876
8925735,11597085
8980214,26152483
8982746,26109362
8987370,26129876
9004121,26181522
9018616,26029284
9023425,26559519
9042120,9004121
9042120,26181522
9053880,25256870
9071067,16879001
9073272,26169004
9084483,20671510
9112170,19371366
9122339,26092944
9157930,26690225
9158691,2278882
9158691,27209237
9162968,26178655
9174030,25585031
9176649,26991234
9198619,25567884
9223703,21442012
9242288,23145984
9242288,26315687
9248600,26512304
9250413,26613776
9251224,25667162
9278293,13802468
9310687,6106562
9321225,6598275
9321459,26193301
9322952,22896424
9322952,26639408
9331509,23433751
9359747,25912245
9365185,17789199
9395154,26325714
9451646,13370419
9451646,26046204
9453543,9349515
9466836,3825906
9466836,26578199
9473218,27034099
9482608,26695293
9498352,25724791
9502221,22246802
9502856,26676237
9513435,17365730
9534287,15928179
9534817,19162002
9553066,23059833
9573222,26673863
9582278,26710903
9607300,26171925
9612526,25441323
9626831,10962478
9643445,5707642
9645201,27045407
9645238,18674840
9655383,25720275
9655383,26196794
9676318,25199016
9689328,25681056
9695862,17444605
9699940,25267998
9703254,5438801
9735133,26997232
9736380,27012525
9742223,27014878
9743647,14196958
9770422,26560480
9776023,25780551
9783515,27036636
9792027,26293347
9795311,9513435
9795311,17365730
9806172,25189466
9837610,22711403
9837610,25539027
9843154,20160233
9901015,25800727
9907087,3773513
9907087,20708233
9962466,26807962
9963238,25362617
9986456,5684969
9988409,25245345
9988988,26273154
10048167,16993527
10098799,12519874
10114268,5844483
10119557,12992916
10124860,25573130
10140986,26772136
10184236,25357651
