"mrun_1","mrun_2"
6798396,25903189
6800850,26321213
6811026,27038630
6814881,7717161
6821098,12107007
6825759,26177977
6831128,25779007
6831128,26696600
6839415,20252830
6852060,19941624
6852214,26359168
6866569,27625403
6873559,13129549
6897173,26408733
6916711,27026014
6924780,25651742
6946362,26173224
6953701,24983467
6954951,872033
6955575,26329185
6961765,26675811
6964459,26294940
6967886,25544481
6967886,26198815
6973192,25567524
6987433,25221762
6997253,4033656
7016768,14387520
7016768,19032741
7030597,16616367
7041757,25878218
7047240,26792481
7070552,26327626
7075023,327632
7093883,25719239
7096028,26651244
7105752,22068646
7109292,25683357
7118593,26300574
7119763,26910703
7128105,26898706
7132376,20236240
7143273,16902616
7148200,25899367
7158238,25779804
7164700,3638536
7164700,25959322
7167640,22331591
7167640,26503799
7167640,27250745
7167644,26028988
7171245,25995446
7176942,22635565
7181742,25926298
7181742,27020975
7189322,26847429
7191612,6246965
7196253,19751897
7203089,26176092
7212525,3728183
7218419,5016564
7218419,25679543
7226431,3427561
7226957,24749895
7231078,6486993
7231078,24501234
7233526,13949750
7242757,25394921
7249815,815925
7251092,2639490
7251092,15502197
7265557,26208800
7281351,27204852
7281352,24403107
7286850,8055649
7300693,26088368
7303537,25212151
7309871,17517179
7327076,17299711
7332437,25917794
7332437,26400747
7334348,25890968
7344166,25431933
7344166,25955941
7352602,6610331
7352602,9179311
7362566,5558205
7385231,1967077
7391307,26040702
7392153,10234762
7392153,16396890
7399767,26768779
7452872,25897369
7458481,18821663
7458481,26652775
7458765,24538069
7459302,25549157
7482498,26279791
7485475,26700087
7487435,27049182
7504925,23310514
7517051,26192100
7539390,26087147
7543075,25983921
7545357,27122512
7552610,26745737
7583569,3346366
7590304,26504065
7595700,26418466
7608208,25675850
7618464,27224245
7635454,5030993
7637437,26908197
7639647,25957666
7642436,25692039
7650630,26058157
7650630,26061810
7658449,25670981
7658909,27038232
7660333,25728495
7672535,22209177
7680126,25423991
7684478,25268997
7703984,27622374
7714139,25254118
7714139,26702734
7715321,14479756
7715321,21740933
7715321,25646337
7716207,12991809
7720797,23480485
7720797,26718244
7720797,27196830
7725216,16565584
7725692,26591207
7732668,367585
7732668,22262154
7739646,9976596
7762077,26779735
7765155,25689999
7765155,26500344
7765201,26208204
7783481,14608011
7785511,9512456
7785511,25444206
7786289,27533491
7799876,6738176
7806568,9021133
7815073,25722494
7817885,7272141
7824519,26592690
7828145,26182963
7832846,25417058
7834722,26326415
7834722,26880841
7838833,26251123
7840346,15541659
7842210,25526228
7842988,26396661
7862115,26437134
7862209,14458107
7881083,27390474
7895952,9319875
7902019,25882613
7914191,20509605
7914658,26278774
7914658,26913964
7914816,22846916
7914816,26122362
7922993,26337506
7926244,25993737
7930452,20402381
7935606,10356959
7937031,26837370
7940103,8976464
7940103,26293250
7943753,26524065
7943753,27586102
7954936,21059548
7954936,25241966
7959273,18177229
7963459,9498171
7963459,25950684
7967104,25781509
7984298,26576605
7985555,4395198
7993204,26445379
8036353,4864502
8042838,25769179
8046533,26373252
8056597,26093921
8064338,26204881
8070167,26690117
8084588,27016773
8089869,17298905
8099309,27048057
8102253,16265122
8118039,26224649
8118425,8631870
8136797,26402605
8163270,11609674
8163270,26280307
8183799,15090465
8183799,25646257
8186375,26591701
8202330,25570745
8209600,8327280
8214526,5815261
8214526,20836503
8214526,26206098
8225814,25727752
8226049,22212473
8226950,18916073
8233889,3923911
8233924,25895543
8240811,26176988
8258291,25658410
8260581,13270303
8263362,27056920
8272573,26744857
8273840,5729448
8284959,27384298
8285081,4190571
8285081,22155527
8295187,26692547
8299836,489696
8309931,14180902
8315791,25989780
8326761,12421884
8326761,13897372
8331272,26818556
8360761,25586604
8362647,26365843
8364154,3707298
8371661,6135132
8372477,26197323
