"mrun","rbd_cc","preferencia_postulante"
11127532,"701_131000000133",2
11127532,"40126_131000000133",3
11127532,"13462_131000000133",4
11129174,"631_711000000133",1
11129174,"629_711000000133",2
11129174,"664_711000000133",3
11129214,"705_131000000133",1
11129214,"772_151053014133",2
11129214,"704_131000000133",3
11129607,"13344_131000000133",1
11129607,"567_131000000133",2
11129607,"13420_131000000133",3
11129607,"13586_131000000133",4
11129607,"13384_131000000133",5
11129607,"13417_131000000133",6
11129607,"530_131000000133",7
11129607,"575_131000000113",8
11129607,"579_131000000133",9
11129607,"568_131000000133",10
11129607,"583_131000000133",11
11129607,"518_131000000133",12
11129607,"570_131000000133",13
11129607,"11157_131000000133",14
11129607,"589_131000000133",15
11129607,"13388_131000000233",16
11129607,"12779_131000000133",17
11130144,"13486_131000000133",1
11130452,"690_711000000133",1
11130452,"13606_711000000133",2
11130452,"31203_711000000133",3
11131066,"567_611000000133",1
11131066,"570_611000000133",2
11131066,"568_611000000133",3
11131066,"13388_611000000233",4
11131653,"704_811000000133",1
11131653,"766_811000000133",2
11131653,"767_811000000133",3
11131653,"706_811000000133",4
11132780,"609_131000000133",1
11132780,"13324_131000000233",2
11132780,"13561_131000000133",3
11132780,"13361_131000000133",4
11132780,"13553_131000000133",5
11132780,"13621_131000000133",6
11132780,"647_131000000133",7
11132780,"13313_131000000133",8
11132780,"13604_131000000133",9
11132780,"13626_131000000133",10
11132922,"648_711000000133",1
11132922,"650_711000000133",2
11136569,"767_311000000133",1
11136569,"706_311000000133",2
11139514,"705_131000000133",1
11139514,"701_131000000133",2
11139514,"772_151053014133",3
11142085,"13518_411000000133",1
11142085,"631_411000000133",2
11142085,"629_411000000133",3
11144607,"13314_431000000133",1
11144607,"13442_431000000133",2
11144607,"13324_431000000233",3
11144607,"13561_431000000133",4
11144607,"13626_431000000133",5
11146812,"821_711000000133",1
11146812,"799_711000000133",2
11146887,"11106_711000000133",1
11147677,"11145_411000000133",1
11147677,"13489_411000000123",2
11147677,"12779_411000000133",3
11147677,"11105_411000000133",4
11147677,"13491_411000000133",5
11147677,"40208_411000000133",6
11151195,"988_131000000133",1
11151195,"982_131000000133",2
11152848,"583_431000000133",1
11152848,"568_431000000133",2
11152848,"13388_431000000233",3
11152848,"570_431000000133",4
11152848,"13426_431000000133",5
11152848,"517_431000000133",6
11152848,"13565_431000000133",7
11154912,"13420_131000000133",1
11154912,"13344_131000000133",2
11157694,"517_711000000133",1
11157694,"574_711000000123",2
11157694,"40298_711000000133",3
11157694,"530_711000000133",4
11157694,"516_711000000133",5
11157694,"527_711000000133",6
11158480,"799_711000000133",1
11158480,"13427_711000000133",2
11158480,"800_711000000133",3
11160534,"766_131000000133",1
11160534,"767_131000000133",2
11160534,"13513_131000000133",3
11160534,"768_131000000113",4
11161068,"1049_411000000133",1
11161068,"1066_411000000133",2
11161596,"705_131000000133",1
11161596,"704_131000000133",2
11161596,"799_131000000133",3
11161596,"772_151053014133",4
11162918,"13324_811000000233",1
11162918,"13313_811000000133",2
11163780,"704_811000000133",1
11163780,"13551_811000000133",2
11165450,"13565_811000000133",1
11165450,"13586_811000000133",2
11165450,"13344_811000000133",3
11165450,"523_811000000133",4
11167245,"13535_511000000133",1
11167245,"521_511000000133",2
11170533,"11130_131000000133",1
11170533,"968_131000000133",2
11170533,"987_131000000133",3
11170533,"967_131000000133",4
11170997,"583_611000000133",1
11170997,"568_611000000133",2
11170997,"570_611000000133",3
11170997,"579_611000000133",4
11171729,"13356_131000000133",1
11171729,"13360_131000000133",2
11171729,"11157_131000000133",3
11171729,"12779_131000000133",4
11171729,"31194_131000000133",5
11171729,"13582_131000000133",6
11171729,"565_131000000133",7
11171729,"13373_131000000133",8
11171729,"13361_131000000133",9
11173675,"766_411000000133",1
11173675,"711_411000000133",2
11174466,"630_611000000133",1
11174466,"13341_611000000133",2
11174466,"655_611000000133",3
11174466,"13559_611000000133",4
11176468,"516_131000000133",1
11176468,"517_131000000133",2
11176468,"530_131000000133",3
11178027,"13446_711000000113",1
11178027,"13535_711000000133",2
11178027,"13552_711000000133",3
11178640,"13442_411000000133",1
11178640,"13314_411000000233",2
11178640,"13593_411000000133",3
11182079,"13561_331000000133",1
11182079,"13314_331000000133",2
11182079,"610_351053014132",3
11184735,"589_231000000133",1
11184735,"13388_231000000233",2
11184735,"13360_231000000133",3
11184735,"13356_231000000133",4
11184735,"13305_231000000133",5
11184735,"12779_231000000133",6
11184735,"40231_231000000133",7
11184735,"13446_231000000123",8
11184999,"574_131000000123",1
11184999,"610_131000000131",2
11184999,"13582_131000000133",3
11184999,"597_131000000133",4
11185285,"1013_131000000133",1
11185285,"13394_131000000133",2
11188282,"13388_311000000133",1
11188282,"583_311000000133",2
11188282,"13356_311000000132",3
11188282,"535_311000000133",4
11188464,"13504_611000000133",1
11188553,"13305_331000000133",1
11188553,"11157_331000000133",2
11188553,"13360_331000000133",3
11188553,"589_331000000133",4
11189140,"13384_411000000133",1
11189140,"583_411000000133",2
11189140,"579_411000000133",3
11189140,"522_411000000113",4
11190900,"722_411000000133",1
11193414,"589_511000000133",1
11193414,"13426_511000000131",2
11193414,"13360_511000000133",3
11193414,"567_511000000133",4
11193414,"570_511000000133",5
11193414,"40194_511000000133",6
11193414,"568_511000000133",7
11193414,"31219_511000000133",8
11193414,"13565_511000000133",9
11193414,"13417_511000000133",10
11193414,"13474_511000000133",11
11193414,"31221_511000000133",12
11193414,"525_511000000133",13
11193679,"13442_411000000133",1
11193679,"13608_411000000133",2
11193679,"13612_411000000133",3
11193854,"589_231000000133",1
11193854,"13360_231000000133",2
11193854,"526_231000000133",3
11193897,"953_711000000133",1
11195406,"772_171072007133",1
11195406,"13439_131000000133",2
11195406,"767_131000000133",3
11196320,"13553_131000000133",1
11196320,"13561_131000000133",2
11196320,"646_131000000133",3
11196320,"609_131000000133",4
11196320,"611_131000000133",5
11196320,"13558_131000000133",6
11197224,"562_511000000133",1
11197345,"630_411000000133",1
11197345,"13604_411000000133",2
11198235,"609_131000000133",1
11198235,"13604_131000000133",2
11198235,"13491_131000000133",3
11199090,"13384_611000000133",1
11199090,"13420_611000000133",2
11199090,"567_611000000133",3
11199090,"31221_611000000133",4
11204201,"31203_811000000133",1
11204201,"583_811000000133",2
11204201,"13606_811000000133",3
11206626,"772_351053014133",1
11206626,"772_371072007133",2
11206626,"802_351051006133",3
11206982,"11139_131000000133",1
11206982,"629_131000000133",2
11206982,"11144_131000000133",3
11206982,"40208_131000000133",4
11206982,"13558_131000000133",5
11206982,"13604_131000000133",6
11207706,"13313_811000000133",1
11207823,"967_131000000133",1
11207823,"11130_131000000133",2
11207956,"13553_131000000133",1
11207956,"13461_131000000133",2
11207956,"11133_131000000131",3
11207956,"13621_131000000133",4
11210369,"13565_311000000133",1
11210369,"522_311000000113",2
11211429,"13582_131000000133",1
11211429,"574_131000000123",2
11211429,"13489_131000000123",3
11211429,"11105_131000000133",4
11211429,"13491_131000000133",5
11212472,"517_231000000133",1
11212472,"13446_231000000113",2
11212472,"583_231000000133",3
11212472,"579_231000000133",4
11212472,"570_231000000133",5
11212472,"568_231000000133",6
11212472,"573_231000000133",7
11212921,"13420_711000000133",1
11212921,"13344_711000000133",2
11212921,"13475_711000000133",3
11212921,"13474_711000000133",4
11213832,"967_811000000133",1
11213832,"969_811000000133",2
11214079,"13576_711000000133",1
11214079,"11155_711000000133",2
11214079,"527_711000000133",3
11217038,"845_131000000133",1
11217038,"13545_131000000133",2
11218775,"13333_371072007133",1
11218775,"579_331000000133",2
11218775,"583_331000000133",3
11218775,"518_361061003133",4
11218775,"518_341041005133",5
11219163,"655_511000000133",1
11219163,"13396_511000000131",2
11219163,"13539_511000000133",3
11219163,"13608_511000000133",4
11219163,"13341_511000000133",5
11219213,"772_151053014133",1
11219213,"705_131000000133",2
11219213,"802_131000000133",3
11219213,"799_131000000133",4
11221447,"13561_131000000133",1
11221447,"13442_131000000133",2
11222600,"705_131000000133",1
11222600,"772_151053014133",2
11222600,"13513_131000000133",3
11224162,"11133_611000000132",1
11224162,"13324_611000000233",2
11224162,"13342_611000000131",3
11224422,"609_131000000133",1
11224422,"611_131000000133",2
11224422,"646_131000000133",3
11224422,"13314_131000000133",4
11224422,"13561_131000000133",5
11228300,"609_341041002133",1
11228300,"609_341041005133",2
11228300,"13445_331000000131",3
11228338,"767_131000000133",1
11228338,"769_131000000133",2
11228338,"11106_131000000133",3
11228338,"13573_131000000133",4
11228338,"768_131000000113",5
11228338,"701_131000000133",6
11228845,"767_711000000133",1
11228845,"766_711000000133",2
11228845,"13513_711000000133",3
11228845,"707_711000000113",4
11229136,"772_151053014133",1
11229136,"705_131000000133",2
11229136,"701_131000000133",3
11231965,"1048_131000000133",1
11231965,"13486_131000000133",2
11232011,"13542_811000000133",1
11232011,"959_811000000133",2
11232016,"13565_611000000133",1
11232016,"13384_611000000133",2
11232016,"13376_611000000133",3
11232016,"13417_611000000133",4
11232016,"31219_611000000133",5
11232016,"551_611000000133",6
11232296,"528_511000000133",1
11232296,"40194_511000000133",2
11232296,"527_511000000133",3
11233878,"704_811000000133",1
11233878,"767_811000000133",2
11233878,"769_811000000133",3
11233878,"763_811000000133",4
11233878,"766_811000000133",5
11233878,"11106_811000000133",6
11233878,"706_811000000133",7
11233878,"712_811000000133",8
11233878,"13573_811000000133",9
11238842,"13621_131000000133",1
11238842,"13361_131000000133",2
11238842,"648_131000000133",3
11238842,"11133_131000000131",4
11238842,"13445_131000000131",5
11242902,"649_711000000133",1
11242902,"13621_711000000133",2
11242902,"616_711000000133",3
11246944,"11145_511000000133",1
11246944,"565_511000000133",2
11252783,"690_131000000133",1
11252783,"13606_131000000133",2
11252876,"13356_711000000133",1
11252876,"13491_711000000133",2
11252876,"40298_711000000133",3
11252917,"557_411000000133",1
11252917,"626_411000000133",2
11252984,"970_611000000133",1
11252984,"972_611000000131",2
11253932,"772_151053014133",1
11253932,"705_131000000133",2
11253932,"13551_131000000133",3
11254115,"655_411000000133",1
11254115,"13608_411000000133",2
11254115,"13396_411000000131",3
11254115,"13539_411000000133",4
11254115,"13341_411000000133",5
11258107,"12779_411000000133",1
11258107,"13535_411000000133",2
11258107,"548_411000000133",3
11258107,"13342_411000000131",4
11258107,"31194_411000000133",5
11258107,"13330_411000000132",6
11258107,"589_411000000133",7
11258107,"13637_411000000133",8
11258107,"634_411000000133",9
11259315,"988_131000000133",1
11259315,"968_131000000133",2
11259315,"967_131000000133",3
11259676,"13475_231000000133",1
11259676,"518_231000000133",2
11259676,"575_231000000113",3
11259718,"13361_131000000133",1
11259718,"13621_131000000133",2
11259718,"648_131000000133",3
11259718,"13313_131000000133",4
11259718,"647_131000000133",5
11259718,"646_131000000133",6
11259718,"13561_131000000133",7
11259718,"13324_131000000233",8
11260079,"13573_331000000133",1
11260079,"11106_331000000133",2
11260079,"769_331000000133",3
11260079,"767_331000000133",4
11260079,"704_331000000133",5
11260079,"13439_331000000133",6
11260079,"705_351051003133",7
11260079,"705_351052013133",8
11260079,"705_351053014133",9
11260079,"705_351053015133",10
11260079,"763_331000000133",11
11260079,"13513_331000000133",12
11260452,"13633_811000000133",1
11260452,"13361_811000000133",2
11260452,"13314_811000000133",3
11260452,"13558_811000000133",4
11260452,"637_811000000133",5
11265346,"13558_711000000133",1
11265346,"626_711000000133",2
11266653,"13565_131000000133",1
11266653,"13330_131000000131",2
11266653,"13384_131000000133",3
11266653,"13475_131000000133",4
11268220,"1048_131000000133",1
11268220,"13486_131000000133",2
11268655,"11145_231000000133",1
11268655,"13489_231000000123",2
11268655,"11105_231000000133",3
11268655,"40298_231000000133",4
11269125,"772_171072007133",1
11269125,"768_131000000113",2
11269125,"11111_131000000133",3
11272064,"40194_511000000133",1
11272064,"40298_511000000133",2
11272064,"530_511000000133",3
11275702,"567_511000000133",1
11275702,"13388_511000000233",2
11275702,"573_511000000133",3
11275702,"565_511000000133",4
11275702,"526_511000000133",5
11276821,"988_131000000133",1
11276821,"968_131000000133",2
11280128,"574_131000000123",1
11280128,"11144_131000000133",2
11280128,"11105_131000000133",3
11280128,"11145_131000000133",4
11280128,"13489_131000000123",5
11280128,"11139_131000000133",6
11280128,"573_131000000133",7
11280656,"13573_611000000133",1
11280656,"13513_611000000133",2
11280717,"13360_511000000133",1
11280717,"13388_511000000233",2
11280717,"589_511000000133",3
11280717,"573_511000000133",4
11280717,"13356_511000000131",5
11280717,"13552_511000000133",6
11282595,"574_131000000123",1
11282595,"610_131000000131",2
11282595,"13582_131000000133",3
11282595,"611_131000000133",4
11283246,"579_411000000133",1
11283246,"583_411000000133",2
11283246,"13446_411000000123",3
11283246,"13535_411000000133",4
11283246,"557_411000000133",5
11284151,"609_131000000133",1
11284151,"648_131000000133",2
11286623,"13314_811000000133",1
11286623,"13313_811000000133",2
11286623,"13442_811000000133",3
11286623,"13361_811000000133",4
11286623,"13593_811000000133",5
11290033,"11144_511000000133",1
11290033,"11105_511000000133",2
11290033,"618_511000000133",3
11290714,"11106_131000000133",1
11290714,"766_131000000133",2
11290714,"704_131000000133",3
11290714,"767_131000000133",4
11290714,"763_131000000133",5
11290714,"13439_131000000133",6
11290714,"13551_131000000133",7
11290714,"13513_131000000133",8
11290714,"769_131000000133",9
11291171,"768_131000000113",1
11291171,"845_131000000133",2
11292844,"649_131000000133",1
11292844,"609_131000000133",2
11292844,"13558_131000000133",3
11297951,"768_131000000113",1
11297951,"766_131000000133",2
11298487,"13561_131000000133",1
11298487,"611_131000000133",2
11299303,"763_811000000133",1
11299303,"704_811000000133",2
11299303,"13551_811000000133",3
11299760,"767_811000000133",1
11299760,"704_811000000133",2
11299760,"766_811000000133",3
11299760,"11106_811000000133",4
11299760,"13513_811000000133",5
11300193,"13344_131000000133",1
11300193,"13420_131000000133",2
11300193,"517_131000000133",3
11301005,"13313_131000000133",1
11301005,"13314_131000000133",2
11301005,"13324_131000000233",3
11301005,"13442_131000000133",4
11301005,"649_131000000133",5
11301005,"13361_131000000133",6
11301005,"648_131000000133",7
11301005,"13558_131000000133",8
11301005,"13561_131000000133",9
11301005,"13633_131000000133",10
11301005,"13373_131000000133",11
11301005,"40064_131000000133",12
11301005,"568_131000000133",13
11301005,"579_131000000133",14
11301005,"11145_131000000133",15
11301005,"13604_131000000133",16
11301005,"13372_131000000133",17
11301005,"589_131000000133",18
11302266,"13388_511000000233",1
11302266,"13356_511000000131",2
11302266,"12779_511000000133",3
11302266,"13305_511000000133",4
11302635,"969_711000000133",1
11302635,"970_711000000133",2
11302635,"11147_711000000131",3
11304602,"772_171072007133",1
11304602,"704_131000000133",2
11304602,"705_131000000133",3
11304602,"701_131000000133",4
11306590,"987_131000000133",1
11306590,"967_131000000133",2
11306590,"11130_131000000133",3
11307089,"13633_811000000133",1
11307089,"40064_811000000133",2
11307089,"13604_811000000133",3
11307251,"705_131000000133",1
11307251,"772_151053014133",2
11307251,"701_131000000133",3
11310012,"13561_711000000133",1
11310012,"13608_711000000133",2
11310628,"13486_131000000133",1
11310628,"13352_131000000133",2
11311202,"704_811000000133",1
11311202,"769_811000000133",2
11311202,"11106_811000000133",3
11311202,"763_811000000133",4
11311202,"714_811000000133",5
11311849,"13356_711000000133",1
11311849,"13489_711000000123",2
11311849,"11145_711000000133",3
11311849,"565_711000000133",4
11311849,"12779_711000000133",5
11311849,"573_711000000133",6
11311849,"528_711000000133",7
11314548,"767_231000000133",1
11314548,"701_231000000133",2
11315535,"704_811000000133",1
11315535,"769_811000000133",2
11315535,"763_811000000133",3
11315535,"13590_811000000133",4
11315535,"725_811000000133",5
11317959,"40231_411000000133",1
11317959,"12779_411000000133",2
11317959,"579_411000000133",3
11320144,"13565_311000000133",1
11320144,"13376_311000000133",2
11320663,"13426_711000000133",1
11320663,"575_711000000113",2
11320663,"568_711000000133",3
11322808,"516_331000000133",1
11322808,"13420_361061003133",2
11323469,"13582_131000000133",1
11323469,"518_131000000133",2
11323469,"13333_131000000133",3
11324142,"768_711000000113",1
11324142,"704_711000000133",2
11324142,"798_711000000133",3
11324910,"967_131000000133",1
11324910,"988_131000000133",2
11324910,"968_131000000133",3
11328154,"13558_131000000133",1
11328154,"609_131000000133",2
11328154,"13604_131000000133",3
11328154,"13313_131000000133",4
11328154,"13553_131000000133",5
11328287,"11155_351054018133",1
11328287,"13576_361061003133",2
11328287,"13420_361061003133",3
11329299,"13558_711000000133",1
11329299,"11133_711000000131",2
11329417,"13388_411000000133",1
11329417,"13360_411000000133",2
11331699,"13475_351052010133",1
11331699,"11155_351054018133",2
11331699,"11155_351051009133",3
11331699,"13475_351053014133",4
11331699,"530_361061003133",5
11333352,"13586_711000000133",1
11333352,"13420_711000000133",2
11333352,"31221_711000000133",3
11333352,"533_711000000133",4
11333352,"527_711000000133",5
11339632,"575_811000000113",1
11339632,"11155_811000000133",2
11339632,"13586_811000000133",3
11346045,"629_711000000133",1
11346045,"631_711000000133",2
11346045,"618_711000000133",3
11348217,"13313_511000000133",1
11348217,"13313_511000000233",2
11348217,"13396_511000000131",3
11348680,"11155_131000000133",1
11348680,"578_131000000133",2
11348680,"13420_131000000133",3
11348680,"13417_131000000133",4
11348680,"530_131000000133",5
11348680,"13475_131000000133",6
11350744,"610_131000000131",1
11350744,"11139_131000000133",2
11350744,"13626_131000000133",3
11350744,"646_131000000133",4
11350744,"13558_131000000133",5
11351527,"13504_231000000133",1
11353889,"13356_131000000133",1
11353889,"579_131000000133",2
11353889,"40231_131000000133",3
11353889,"13610_131000000133",4
11354065,"13352_131000000133",1
11361998,"656_131000000133",1
11361998,"573_131000000133",2
11361998,"13356_131000000133",3
11361998,"575_131000000113",4
11361999,"579_611000000133",1
11361999,"570_611000000133",2
11361999,"568_611000000133",3
11361999,"583_611000000133",4
11361999,"13420_611000000133",5
11363536,"13384_131000000133",1
11363536,"13565_131000000133",2
11363536,"13586_131000000133",3
11363536,"516_131000000133",4
11363536,"40298_131000000133",5
11363943,"13420_711000000133",1
11363943,"13475_711000000133",2
11363943,"13586_711000000133",3
11364460,"767_511000000133",1
11364460,"763_511000000133",2
11364460,"769_511000000133",3
11364460,"13356_511000000131",4
11364460,"713_511000000133",5
11367694,"567_131000000133",1
11367694,"13576_131000000133",2
11367694,"13384_131000000133",3
11367694,"13344_131000000133",4
11367694,"13420_131000000133",5
11369796,"13376_511000000133",1
11369796,"568_511000000133",2
11369796,"528_511000000133",3
11371370,"13558_231000000133",1
11371370,"648_231000000133",2
11371370,"13324_231000000233",3
11371370,"649_231000000133",4
11371370,"611_231000000133",5
11371902,"704_811000000133",1
11371902,"763_811000000133",2
11371902,"769_811000000133",3
11371902,"13573_811000000133",4
11371902,"766_811000000133",5
11371902,"706_811000000133",6
11379990,"579_611000000133",1
11379990,"568_611000000133",2
11379990,"570_611000000133",3
11379990,"583_611000000133",4
11379990,"13417_611000000133",5
11379990,"40194_611000000133",6
11379990,"13420_611000000133",7
11379990,"13565_611000000133",8
11379990,"13344_611000000133",9
11381143,"691_711000000133",1
11385958,"518_131000000133",1
11385958,"578_131000000133",2
11385958,"575_131000000113",3
11385958,"516_131000000133",4
11385958,"517_131000000133",5
11387227,"649_231000000133",1
11387227,"646_231000000133",2
11387227,"13553_231000000133",3
11387227,"610_231000000131",4
11388746,"13384_811000000133",1
11388746,"13417_811000000133",2
11388746,"567_811000000133",3
11388746,"530_811000000133",4
11396562,"13305_511000000133",1
11396562,"12779_511000000133",2
11396562,"40231_511000000133",3
11396562,"40298_511000000133",4
11396562,"13633_511000000133",5
11396562,"13632_511000000133",6
11396562,"13489_511000000113",7
11396562,"13604_511000000133",8
11396562,"13372_511000000133",9
11396562,"13356_511000000131",10
11396917,"11111_711000000133",1
11396917,"946_711000000133",2
11397452,"13427_131000000133",1
11397452,"802_131000000133",2
11397452,"799_131000000133",3
11397452,"705_131000000133",4
11398326,"13561_811000000133",1
11398326,"565_811000000133",2
11398578,"13504_711000000133",1
11398578,"40064_711000000133",2
11401093,"802_131000000133",1
11401093,"13427_131000000133",2
11402936,"646_131000000133",1
11402936,"40194_131000000133",2
11403842,"570_511000000133",1
11403842,"13565_511000000133",2
11403842,"579_511000000133",3
11403842,"567_511000000133",4
11403842,"13420_511000000133",5
11414665,"12779_311000000133",1
11414665,"573_311000000133",2
11414665,"31194_311000000133",3
11414665,"13586_311000000133",4
11415976,"13576_131000000133",1
11415976,"11155_131000000133",2
11415976,"13475_131000000133",3
11418063,"583_711000000133",1
11418063,"579_711000000133",2
11418063,"568_711000000133",3
11418063,"565_711000000133",4
11418063,"13426_711000000133",5
11418063,"13552_711000000133",6
11419270,"13503_131000000133",1
11419270,"573_131000000133",2
11419270,"40298_131000000133",3
11419270,"575_131000000113",4
11420839,"11106_411000000133",1
11420839,"13513_411000000133",2
11420839,"766_411000000133",3
11420839,"769_411000000133",4
11420839,"763_411000000133",5
11420839,"767_411000000133",6
11422081,"13573_811000000133",1
11422081,"11106_811000000133",2
11422081,"769_811000000133",3
11422081,"767_811000000133",4
11422081,"706_811000000133",5
11424818,"579_131000000133",1
11424818,"517_131000000133",2
11424818,"583_131000000133",3
11424818,"13384_131000000133",4
11424818,"13420_131000000133",5
11424818,"567_131000000133",6
11424818,"13565_131000000133",7
11427564,"1013_131000000133",1
11427564,"13383_131000000133",2
11427564,"1036_131000000133",3
11427564,"13394_131000000133",4
11428058,"968_131000000133",1
11428058,"988_131000000133",2
11428076,"13420_231000000133",1
11428076,"13586_231000000133",2
11428076,"13475_231000000133",3
11428076,"11155_231000000133",4
11428076,"516_231000000133",5
11428989,"768_231000000113",1
11432991,"630_511000000133",1
11432991,"617_511000000133",2
11434625,"648_411000000133",1
11434625,"616_411000000133",2
11436460,"546_711000000133",1
11437940,"799_131000000133",1
11437940,"802_131000000133",2
11438162,"706_411000000133",1
11438162,"767_411000000133",2
11438162,"13551_411000000133",3
11440051,"13356_331000000133",1
11440051,"579_331000000133",2
11440051,"13373_331000000133",3
11442824,"845_131000000133",1
11442824,"13545_131000000133",2
11443206,"13314_131000000133",1
11443206,"13313_131000000133",2
11445092,"642_411000000133",1
11445648,"690_131000000133",1
11445648,"665_131000000133",2
11445648,"31203_131000000133",3
11450277,"13305_511000000133",1
11450277,"11145_511000000133",2
11450277,"40231_511000000133",3
11450277,"12779_511000000133",4
11450277,"13372_511000000133",5
11450277,"13388_511000000233",6
11450277,"11144_511000000133",7
11450464,"11130_811000000133",1
11450464,"967_811000000133",2
11450464,"970_811000000133",3
11451637,"1050_411000000133",1
11455321,"13489_811000000113",1
11455321,"11105_811000000133",2
11455321,"11145_811000000133",3
11455321,"40208_811000000133",4
11456540,"13420_131000000133",1
11456540,"567_131000000133",2
11456540,"517_131000000133",3
11456540,"518_131000000133",4
11457413,"625_711000000133",1
11457413,"648_711000000133",2
11457413,"649_711000000133",3
11457505,"13420_131000000133",1
11457505,"575_131000000113",2
11457505,"518_131000000133",3
11457505,"13475_131000000133",4
11457795,"610_131000000131",1
11457795,"518_131000000133",2
11458326,"13420_511000000133",1
11458326,"13475_511000000133",2
11458326,"13344_511000000133",3
11458326,"13586_511000000133",4
11458326,"519_511000000133",5
11463443,"13475_131000000133",1
11463443,"13384_131000000133",2
11463443,"13558_131000000133",3
11468103,"583_511000000133",1
11468103,"570_511000000133",2
11468103,"13565_511000000133",3
11468103,"567_511000000133",4
11471265,"968_131000000133",1
11471265,"967_131000000133",2
11471614,"13388_411000000133",1
11471614,"589_411000000133",2
11471614,"579_411000000133",3
11471614,"570_411000000133",4
11471614,"13356_411000000131",5
11471614,"13360_411000000133",6
11471614,"13535_411000000133",7
11471614,"13426_411000000133",8
11472613,"574_231000000123",1
11472613,"517_231000000133",2
11473798,"579_811000000133",1
11473798,"568_811000000133",2
11473798,"583_811000000133",3
11473798,"570_811000000133",4
11473798,"11157_811000000133",5
11473798,"573_811000000133",6
11473798,"13388_811000000233",7
11473798,"13360_811000000133",8
11473798,"589_811000000133",9
11473798,"526_811000000133",10
11473798,"528_811000000133",11
11474551,"769_811000000133",1
11474551,"763_811000000133",2
11474551,"766_811000000133",3
11474551,"11106_811000000133",4
11474551,"13573_811000000133",5
11474551,"13439_811000000133",6
11475880,"575_811000000113",1
11475880,"567_811000000133",2
11475880,"13565_811000000133",3
11475880,"526_811000000133",4
11478010,"40064_131000000133",1
11478010,"13633_131000000133",2
11478010,"13504_131000000133",3
11478010,"13373_131000000133",4
11480503,"40126_131000000133",1
11480503,"705_131000000133",2
11480503,"704_131000000133",3
11480503,"701_131000000133",4
11480503,"13462_131000000133",5
11480749,"704_131000000133",1
11480749,"13513_131000000133",2
11484050,"704_131000000133",1
11484050,"766_131000000133",2
11484050,"767_131000000133",3
11484050,"763_131000000133",4
11484050,"13513_131000000133",5
11485478,"772_151053014133",1
11485478,"705_131000000133",2
11485478,"766_131000000133",3
11486117,"13330_131000000131",1
11486852,"579_331000000133",1
11486852,"13372_331000000133",2
11486852,"573_331000000133",3
11486852,"13356_331000000133",4
11486852,"583_331000000133",5
11486852,"13305_331000000133",6
11487071,"11139_231000000133",1
11487071,"518_231000000133",2
11487071,"578_231000000133",3
11487071,"11155_231000000133",4
11487071,"611_231000000133",5
11487656,"13314_231000000133",1
11487656,"13442_231000000133",2
11487656,"13445_231000000131",3
11487656,"646_231000000133",4
11487656,"649_231000000133",5
11487656,"13341_231000000133",6
11489139,"13420_231000000133",1
11489139,"518_231000000133",2
11489139,"521_231000000133",3
11489139,"574_231000000123",4
11490509,"13518_611000000133",1
11490509,"13514_611000000133",2
11490509,"11145_611000000133",3
11490509,"11105_611000000133",4
11490509,"565_611000000133",5
11490509,"573_611000000133",6
11490509,"13552_611000000133",7
11490509,"40208_611000000133",8
11491670,"987_511000000133",1
11491670,"13428_511000000133",2
11496073,"13604_711000000133",1
11496073,"13361_711000000133",2
11496073,"649_711000000133",3
11496073,"13621_711000000133",4
11496073,"13313_711000000133",5
11496073,"11133_711000000131",6
11497270,"13513_131000000133",1
11497270,"767_131000000133",2
11497270,"13427_131000000133",3
11502330,"583_511000000133",1
11502330,"13356_511000000131",2
11502330,"13388_511000000233",3
11502330,"13305_511000000133",4
11502330,"522_511000000113",5
11502576,"1059_711000000133",1
11506438,"11145_131000000133",1
11506438,"13373_131000000133",2
11506438,"13489_131000000113",3
11506438,"583_131000000133",4
11506438,"13330_131000000131",5
11506438,"11139_131000000133",6
11506501,"11106_331000000133",1
11506501,"704_331000000133",2
11506501,"802_361061003133",3
11507493,"705_131000000133",1
11507493,"772_171072007133",2
11507493,"40126_131000000133",3
11507493,"704_131000000133",4
11507493,"13513_131000000133",5
11507493,"766_131000000133",6
11508096,"705_131000000133",1
11508096,"704_131000000133",2
11508096,"772_151053014133",3
11508096,"701_131000000133",4
11508621,"11114_511000000133",1
11508621,"40194_511000000133",2
11508621,"579_511000000133",3
11508621,"583_511000000133",4
11508621,"567_511000000133",5
11508621,"13420_511000000133",6
11508621,"13586_511000000133",7
11509614,"40126_231000000133",1
11510613,"13486_411000000133",1
11510613,"1066_411000000133",2
11510835,"13621_131000000133",1
11510835,"646_131000000133",2
11510835,"649_131000000133",3
11512754,"13384_411000000133",1
11512754,"13376_411000000133",2
11512754,"534_411000000133",3
11514486,"521_811000000133",1
11514486,"526_811000000133",2
11514486,"40298_811000000133",3
11514486,"12779_811000000133",4
11514486,"13503_811000000133",5
11516150,"13314_811000000133",1
11516150,"650_811000000133",2
11522230,"690_811000000133",1
11522230,"672_811000000133",2
11524321,"13324_811000000233",1
11524321,"648_811000000133",2
11524321,"13442_811000000133",3
11524321,"13314_811000000133",4
11524321,"13313_811000000133",5
11524321,"13361_811000000133",6
11524321,"13539_811000000133",7
11524358,"13535_511000000133",1
11524358,"13446_511000000123",2
11524358,"539_511000000133",3
11524602,"11144_711000000133",1
11524602,"11105_711000000133",2
