"rbd_cc","vacantes"
"1006_211000000133",12
"1006_311000000133",10
"1006_411000000133",10
"1006_511000000133",7
"1006_611000000133",13
"1006_711000000133",5
"1006_811000000133",11
"1008_111000000133",5
"1008_211000000133",4
"1008_311000000133",5
"1008_411000000133",4
"1008_511000000133",4
"1008_611000000133",5
"1010_111000000131",3
"1010_211000000131",2
"1010_311000000131",3
"1010_411000000131",2
"1010_511000000131",3
"1010_611000000131",3
"1011_111000000131",2
"1011_211000000131",2
"1011_311000000131",2
"1011_411000000131",2
"1011_511000000131",2
"1011_611000000131",2
"1013_711000000133",35
"1013_811000000133",13
"1013_131000000133",68
"1013_231000000133",8
"1013_331000000133",4
"1013_351053015133",1
"1013_361064008133",3
"1013_431000000133",9
"1013_451053015133",7
"1013_461064008133",5
"1014_401000000133",35
"1014_501000000133",16
"1014_111000000133",19
"1014_211000000133",11
"1014_311000000133",8
"1014_411000000133",18
"1014_511000000133",38
"1014_611000000133",6
"1014_711000000133",30
"1014_811000000133",23
"1015_401000000133",20
"1015_501000000133",1
"1015_111000000133",11
"1015_211000000133",7
"1015_311000000133",0
"1015_411000000133",0
"1015_511000000133",0
"1015_611000000133",3
"1015_711000000133",1
"1015_811000000133",3
"1016_401000000133",15
"1016_501000000133",4
"1016_111000000133",11
"1016_211000000133",10
"1016_311000000133",8
"1016_411000000133",9
"1016_511000000133",9
"1016_611000000133",10
"1016_711000000133",8
"1016_811000000133",12
"1017_401000000133",10
"1017_501000000133",5
"1017_111000000133",3
"1017_211000000133",5
"1017_311000000133",1
"1017_411000000133",2
"1017_511000000133",6
"1017_611000000133",3
"1017_711000000133",2
"1017_811000000133",6
"1018_401000000133",8
"1018_501000000133",1
"1018_111000000133",7
"1018_211000000133",16
"1018_311000000133",9
"1018_411000000133",5
"1018_511000000133",9
"1018_611000000133",5
"1018_711000000133",5
"1018_811000000133",10
"1019_401000000133",24
"1019_501000000133",5
"1019_111000000133",3
"1019_211000000133",2
"1019_311000000133",10
"1019_411000000133",14
"1019_511000000133",9
"1019_611000000133",1
"1019_711000000133",12
"1019_811000000133",8
"1020_401000000133",25
"1020_501000000133",12
"1020_111000000133",10
"1020_211000000133",18
"1020_311000000133",11
"1020_411000000133",9
"1020_511000000133",11
"1020_611000000133",10
"1020_711000000133",8
"1020_811000000133",10
"1022_401000000133",20
"1022_501000000133",11
"1022_111000000133",10
"1022_211000000133",12
"1022_311000000133",16
"1022_411000000133",13
"1022_511000000133",17
"1022_611000000133",11
"1022_711000000133",10
"1022_811000000133",12
"1027_111000000131",5
"1027_211000000131",4
"1027_311000000131",5
"1027_411000000131",1
"1027_511000000131",3
"1027_611000000131",4
"1030_111000000133",10
"1030_211000000133",6
"1030_311000000133",5
"1030_411000000133",10
"1030_511000000133",8
"1030_611000000133",6
"1031_401000000133",10
"1031_501000000133",4
"1031_111000000133",8
"1031_211000000133",11
"1031_311000000133",5
"1031_411000000133",10
"1031_511000000133",9
"1031_611000000133",3
"1031_711000000133",6
"1031_811000000133",6
"1032_111000000133",13
"1032_211000000133",12
"1032_311000000133",9
"1032_411000000133",10
"1032_511000000133",10
"1032_611000000133",9
"1032_711000000133",10
"1032_811000000133",12
"1033_401000000133",15
"1033_501000000133",5
"1033_111000000133",3
"1033_211000000133",5
"1033_311000000133",7
"1033_411000000133",6
"1033_511000000133",6
"1033_611000000133",10
"1033_711000000133",5
"1033_811000000133",7
"1034_111000000133",10
"1034_211000000133",7
"1034_311000000133",3
"1034_411000000133",2
"1034_511000000133",6
"1034_611000000133",5
"1034_711000000133",7
"1034_811000000133",3
"1036_401000000133",70
"1036_501000000133",36
"1036_111000000133",35
"1036_211000000133",9
"1036_311000000133",17
"1036_411000000133",0
"1036_511000000133",3
"1036_611000000133",0
"1036_711000000133",1
"1036_811000000133",4
"1036_131000000133",45
"1036_231000000133",2
"1036_331000000133",5
"1036_431000000133",3
"1037_111000000133",5
"1037_211000000133",5
"1037_311000000133",4
"1037_411000000133",5
"1037_511000000133",5
"1037_611000000133",5
"1038_111000000131",5
"1038_211000000131",4
"1038_311000000131",3
"1038_411000000131",5
"1038_511000000131",5
"1038_611000000131",4
"1040_111000000133",2
"1040_211000000133",2
"1040_311000000133",2
"1040_411000000133",3
"1040_511000000133",3
"1040_611000000133",3
"1041_111000000133",8
"1041_211000000133",4
"1041_311000000133",6
"1041_411000000133",4
"1041_511000000133",11
"1041_611000000133",12
"1042_111000000133",10
"1042_211000000133",8
"1042_311000000133",8
"1042_411000000133",8
"1042_511000000133",9
"1042_611000000133",9
"1044_111000000131",5
"1044_211000000131",5
"1044_311000000131",4
"1044_411000000131",5
"1044_511000000131",5
"1044_611000000131",3
"1045_111000000133",5
"1045_211000000133",4
"1045_311000000133",4
"1045_411000000133",4
"1045_511000000133",4
"1045_611000000133",4
"1046_111000000133",6
"1046_211000000133",5
"1046_311000000133",5
"1046_411000000133",4
"1046_511000000133",5
"1046_611000000133",4
"1047_111000000133",5
"1047_211000000133",5
"1047_311000000133",4
"1047_411000000133",3
"1047_511000000133",4
"1047_611000000133",4
"1048_131000000133",196
"1048_231000000133",31
"1048_331000000133",10
"1048_361061003133",0
"1048_431000000133",9
"1048_461061003133",12
"1049_401000000133",64
"1049_501000000133",25
"1049_111000000133",25
"1049_211000000133",14
"1049_311000000133",5
"1049_411000000133",4
"1049_511000000133",1
"1049_611000000133",8
"1049_711000000133",2
"1049_811000000133",7
"1050_401000000133",28
"1050_501000000133",2
"1050_111000000133",2
"1050_211000000133",1
"1050_311000000133",2
"1050_411000000133",5
"1050_511000000133",2
"1050_611000000133",8
"1050_711000000133",4
"1050_811000000133",0
"1051_401000000133",40
"1051_501000000133",2
"1051_111000000133",7
"1051_211000000133",6
"1051_311000000133",2
"1051_411000000133",11
"1051_511000000133",3
"1051_611000000133",10
"1051_711000000133",28
"1051_811000000133",6
"1052_401000000131",15
"1052_501000000131",11
"1052_111000000133",10
"1052_211000000133",11
"1052_311000000133",6
"1052_411000000133",7
"1052_511000000133",13
"1052_611000000133",13
"1052_711000000133",8
"1052_811000000133",8
"1053_111000000133",8
"1053_211000000133",1
"1053_311000000133",2
"1053_411000000133",5
"1053_511000000133",2
"1053_611000000133",2
"1055_111000000133",10
"1055_211000000133",5
"1055_311000000133",1
"1055_411000000133",10
"1055_511000000133",7
"1055_611000000133",8
"1059_401000000131",15
"1059_501000000131",7
"1059_111000000133",1
"1059_211000000133",9
"1059_311000000133",11
"1059_411000000133",5
"1059_511000000133",10
"1059_611000000133",12
"1059_711000000133",6
"1059_811000000133",5
"1061_111000000133",5
"1061_211000000133",4
"1061_311000000133",0
"1061_411000000133",2
"1061_511000000133",4
"1061_611000000133",4
"1062_111000000133",4
"1062_211000000133",4
"1062_311000000133",3
"1062_411000000133",2
"1062_511000000133",4
"1062_611000000133",4
"1063_111000000133",2
"1063_211000000133",2
"1063_311000000133",2
"1063_411000000133",1
"1063_511000000133",1
"1063_611000000133",1
"1064_111000000133",2
"1064_211000000133",2
"1064_311000000133",0
"1064_411000000133",0
"1064_511000000133",1
"1064_611000000133",1
"1065_111000000133",2
"1065_211000000133",2
"1065_311000000133",2
"1065_411000000133",2
"1065_511000000133",1
"1065_611000000133",1
"1066_401000000133",46
"1066_501000000133",3
"1066_111000000133",19
"1066_211000000133",5
"1066_311000000133",4
"1066_411000000133",1
"1066_511000000133",0
"1066_611000000133",0
"1066_711000000133",2
"1066_811000000133",0
"1068_111000000133",5
"1068_211000000133",5
"1068_311000000133",2
"1068_411000000133",4
"1068_511000000133",4
"1068_611000000133",4
"1069_111000000133",3
"1069_211000000133",3
"1069_311000000133",3
"1069_411000000133",3
"1069_511000000133",2
"1069_611000000133",2
"1071_111000000133",5
"1071_211000000133",5
"1071_311000000133",5
"1071_411000000133",3
"1071_511000000133",5
"1071_611000000133",5
"1072_111000000133",5
"1072_211000000133",5
"1072_311000000133",7
"1072_411000000133",2
"1072_511000000133",5
"1072_611000000133",4
"1076_111000000133",5
"1076_211000000133",2
"1076_311000000133",5
"1076_411000000133",5
"1076_511000000133",4
"1076_611000000133",5
"1077_401000000133",25
"1077_501000000133",18
"1077_111000000133",16
"1077_211000000133",6
"1077_311000000133",5
"1077_411000000133",6
"1077_511000000133",7
"1077_611000000133",14
"1077_711000000133",40
"1077_811000000133",8
"1078_401000000133",14
"1078_501000000133",9
"1078_111000000133",10
"1078_211000000133",6
"1078_311000000133",1
"1078_411000000133",5
"1078_511000000133",3
"1078_611000000133",4
"1078_711000000133",8
"1078_811000000133",3
"1082_111000000133",5
"1082_211000000133",5
"1082_311000000133",5
"1082_411000000133",5
"1082_511000000133",5
"1082_611000000133",4
"1083_111000000133",5
"1083_211000000133",4
"1083_311000000133",4
"1083_411000000133",4
"1083_511000000133",4
"1083_611000000133",1
"1084_111000000133",5
"1084_211000000133",5
"1084_311000000133",5
"1084_411000000133",4
"1084_511000000133",5
"1084_611000000133",4
"1087_401000000133",16
"1087_501000000133",18
"1087_111000000133",12
"1087_211000000133",2
"1087_311000000133",0
"1087_411000000133",1
"1087_511000000133",4
"1087_611000000133",0
"1087_711000000133",19
"1087_811000000133",7
"1092_111000000133",10
"1092_211000000133",8
"1092_311000000133",9
"1092_411000000133",7
"1092_511000000133",10
"1092_611000000133",7
"1092_711000000133",8
"1092_811000000133",7
"1093_111000000133",5
"1093_211000000133",5
"1093_311000000133",5
"1093_411000000133",3
"1093_511000000133",5
"1093_611000000133",5
"1094_111000000133",5
"1094_211000000133",5
"1094_311000000133",5
"1094_411000000133",5
"1094_511000000133",5
"1094_611000000133",5
"1095_111000000133",5
"1095_211000000133",4
"1095_311000000133",2
"1095_411000000133",5
"1095_511000000133",5
"1095_611000000133",5
"1096_111000000133",3
"1096_211000000133",2
"1096_311000000133",2
"1096_411000000133",1
"1096_511000000133",2
"1096_611000000133",2
"1099_111000000133",15
"1099_211000000133",14
"1099_311000000133",10
"1099_411000000133",4
"1099_511000000133",12
"1099_611000000133",9
"1099_711000000133",11
"1099_811000000133",10
"1100_401000000131",10
"1100_501000000131",5
"1100_111000000133",3
"1100_211000000133",4
"1100_311000000133",6
"1100_411000000133",6
"1100_511000000133",3
"1100_611000000133",2
"1100_711000000133",4
"1100_811000000133",7
"1101_111000000133",5
"1101_211000000133",3
"1101_311000000133",4
"1101_411000000133",2
"1101_511000000133",4
"1101_611000000133",5
"1102_111000000133",5
"1102_211000000133",5
"1102_311000000133",3
"1102_411000000133",5
"1102_511000000133",5
"1102_611000000133",5
"1104_111000000133",6
"1104_211000000133",7
"1104_311000000133",1
"1104_411000000133",3
"1104_511000000133",3
"1104_611000000133",3
"1108_111000000133",5
"1108_211000000133",5
"1108_311000000133",3
"1108_411000000133",5
"1108_511000000133",3
"1108_611000000133",5
"1109_111000000133",5
"1109_211000000133",5
"1109_311000000133",1
"1109_411000000133",4
"1109_511000000133",3
"1109_611000000133",5
"1113_111000000133",5
"1113_211000000133",5
"1113_311000000133",5
"1113_411000000133",4
"1113_511000000133",4
"1113_611000000133",5
"1114_111000000133",3
"1114_211000000133",1
"1114_311000000133",2
"1114_411000000133",2
"1114_511000000133",2
"1114_611000000133",2
"1116_111000000133",3
"1116_211000000133",3
"1116_311000000133",3
"1116_411000000133",3
"1116_511000000133",3
"1116_611000000133",3
"1117_111000000133",4
"1117_211000000133",4
"1117_311000000133",4
"1117_411000000133",4
"1117_511000000133",4
"1117_611000000133",4
"11105_401000000132",70
"11105_501000000131",9
"11105_111000000133",6
"11105_211000000133",1
"11105_311000000133",5
"11105_411000000133",6
"11105_511000000133",4
"11105_611000000133",1
"11105_711000000133",11
"11105_811000000133",4
"11105_131000000133",18
"11105_231000000133",7
"11105_331000000133",4
"11105_431000000133",12
"11106_401000000132",105
"11106_501000000131",9
"11106_111000000133",5
"11106_211000000133",0
"11106_311000000133",1
"11106_411000000133",0
"11106_511000000133",2
"11106_611000000133",0
"11106_711000000133",1
"11106_811000000133",0
"11106_131000000133",1
"11106_231000000133",1
"11106_331000000133",0
"11106_431000000133",0
"11110_131000000133",20
"11110_231000000133",10
"11110_371072007133",9
"11110_471072007133",11
"11111_711000000133",30
"11111_811000000133",9
"11111_131000000133",127
"11111_231000000133",16
"11111_331000000133",1
"11111_341041005133",3
"11111_351052010133",0
"11111_371072007133",11
"11111_431000000133",0
"11111_441041005133",14
"11111_451052010133",1
"11111_471072007133",17
"11113_111000000133",5
"11113_211000000133",5
"11113_311000000133",1
"11113_411000000133",4
"11113_511000000133",3
"11113_611000000133",4
"11114_111000000133",30
"11114_211000000133",5
"11114_311000000133",5
"11114_411000000133",5
"11114_511000000133",5
"11114_611000000133",8
"11114_711000000133",11
"11114_811000000133",3
"11130_401000000131",32
"11130_501000000131",2
"11130_111000000131",6
"11130_211000000131",1
"11130_311000000133",3
"11130_411000000133",2
"11130_511000000133",0
"11130_611000000133",2
"11130_711000000133",2
"11130_811000000133",2
"11130_131000000133",4
"11130_231000000133",0
"11130_331000000133",0
"11130_431000000133",0
"11133_111000000132",26
"11133_211000000132",2
"11133_311000000132",4
"11133_411000000132",13
"11133_511000000132",7
"11133_611000000132",7
"11133_711000000131",6
"11133_811000000131",6
"11133_131000000131",9
"11133_231000000131",4
"11133_331000000131",1
"11133_431000000131",2
"11139_131000000133",177
"11139_231000000133",48
"11139_341041005133",12
"11139_351052009133",0
"11139_351053014133",2
"11139_361064001133",7
"11139_371072007133",24
"11139_441041005133",15
"11139_451052009133",7
"11139_451053014133",6
"11139_461064001133",13
"11139_471072007133",27
"11144_401000000131",30
"11144_401000000132",30
"11144_501000000131",3
"11144_501000000132",2
"11144_111000000133",2
"11144_211000000133",2
"11144_311000000133",1
"11144_411000000133",9
"11144_511000000133",5
"11144_611000000133",6
"11144_711000000133",11
"11144_811000000133",11
"11144_131000000133",14
"11144_231000000133",13
"11144_331000000133",5
"11144_361061003133",4
"11144_431000000133",0
"11144_461061003133",0
"11145_401000000131",35
"11145_501000000131",6
"11145_111000000131",2
"11145_211000000131",2
"11145_311000000133",0
"11145_411000000133",3
"11145_511000000133",1
"11145_611000000133",2
"11145_711000000133",2
"11145_811000000133",0
"11145_131000000133",2
"11145_231000000133",0
"11145_331000000133",0
"11145_431000000133",1
"11147_401000000132",35
"11147_501000000131",21
"11147_111000000132",21
"11147_211000000131",19
"11147_311000000131",14
"11147_411000000131",3
"11147_511000000131",6
"11147_611000000131",7
"11147_711000000131",5
"11147_811000000131",5
"11153_111000000133",5
"11153_211000000133",4
"11153_311000000133",4
"11153_411000000133",4
"11153_511000000133",4
"11153_611000000133",2
"11155_711000000133",20
"11155_811000000133",9
"11155_131000000133",160
"11155_231000000133",35
"11155_351051009133",4
"11155_351054018133",2
"11155_351054020133",5
"11155_351056027133",2
"11155_451051009133",3
"11155_451054018133",2
"11155_451054020133",3
"11155_451056027133",3
"11157_111000000233",16
"11157_211000000233",9
"11157_311000000233",9
"11157_411000000233",8
"11157_511000000133",14
"11157_611000000133",8
"11157_711000000133",7
"11157_811000000133",8
"11157_131000000133",7
"11157_231000000133",4
"11157_331000000133",6
"11157_431000000133",0
"12779_401000000133",30
"12779_501000000133",1
"12779_111000000133",0
"12779_211000000133",3
"12779_311000000133",1
"12779_411000000133",4
"12779_511000000133",0
"12779_611000000133",2
"12779_711000000133",1
"12779_811000000133",5
"12779_131000000133",1
"12779_231000000133",0
"12779_331000000133",5
"12779_431000000133",2
"13302_111000000133",5
"13302_211000000133",5
"13302_311000000133",4
"13302_411000000133",5
"13302_511000000133",5
"13302_611000000133",5
"13305_501000000131",26
"13305_111000000131",1
"13305_211000000131",1
"13305_311000000133",5
"13305_411000000133",0
"13305_511000000133",2
"13305_611000000133",1
"13305_711000000133",3
"13305_811000000133",1
"13305_131000000133",3
"13305_231000000133",3
"13305_331000000133",1
"13305_431000000133",2
"13309_111000000131",4
"13309_211000000131",4
"13309_311000000131",3
"13309_411000000131",5
"13309_511000000131",2
"13309_611000000131",4
"13312_111000000133",3
"13312_211000000133",3
"13312_311000000133",2
"13312_411000000133",3
"13312_511000000133",3
"13312_611000000133",3
"13313_401000000231",68
"13313_401000000232",68
"13313_501000000231",12
"13313_501000000232",27
"13313_111000000231",21
"13313_111000000232",19
"13313_211000000231",2
"13313_211000000232",9
"13313_311000000233",8
"13313_411000000233",8
"13313_511000000133",5
"13313_511000000233",5
"13313_611000000133",5
"13313_711000000133",3
"13313_811000000133",6
"13313_131000000133",10
"13313_231000000133",11
"13313_331000000133",2
"13313_431000000133",3
"13314_401000000231",32
"13314_401000000232",32
"13314_501000000231",3
"13314_501000000232",32
"13314_111000000233",20
"13314_211000000233",5
"13314_311000000233",3
"13314_411000000233",4
"13314_511000000133",7
"13314_611000000133",3
"13314_711000000133",5
"13314_811000000133",0
"13314_131000000133",2
"13314_231000000133",7
"13314_331000000133",0
"13314_431000000133",2
"13320_111000000132",18
"13320_211000000132",3
"13320_311000000131",0
"13320_411000000131",0
"13324_401000000131",26
"13324_401000000132",26
"13324_501000000131",1
"13324_501000000132",0
"13324_111000000133",4
"13324_211000000133",2
"13324_311000000133",1
"13324_411000000133",1
"13324_511000000133",0
"13324_611000000233",1
"13324_711000000233",0
"13324_811000000233",1
"13324_131000000233",4
"13324_231000000233",5
"13324_331000000233",4
"13324_431000000233",1
"13330_111000000132",25
"13330_211000000132",13
"13330_311000000132",6
"13330_411000000132",8
"13330_511000000132",4
"13330_611000000132",5
"13330_711000000131",7
"13330_811000000131",6
"13330_131000000131",9
"13330_231000000131",6
"13330_331000000131",14
"13330_431000000131",9
"13333_131000000133",70
"13333_231000000133",10
"13333_371072007133",3
"13333_471072007133",4
"13336_111000000133",3
"13336_211000000133",3
"13336_311000000133",3
"13336_411000000133",3
"13336_511000000133",3
"13336_611000000133",2
"13341_401000000133",10
"13341_501000000133",12
"13341_111000000133",11
"13341_211000000133",2
"13341_311000000133",20
"13341_411000000133",11
"13341_511000000133",8
"13341_611000000133",7
"13341_711000000133",0
"13341_811000000133",0
"13341_131000000133",8
"13341_231000000133",3
"13341_341041005133",6
"13341_441041005133",11
"13342_401000000132",22
"13342_501000000131",10
"13342_111000000132",6
"13342_211000000131",3
"13342_311000000132",4
"13342_411000000131",0
"13342_511000000132",12
"13342_611000000131",6
"13344_401000000133",60
"13344_501000000133",26
"13344_111000000133",24
"13344_211000000133",10
"13344_311000000133",0
"13344_411000000133",17
"13344_511000000133",5
"13344_611000000133",11
"13344_711000000133",8
"13344_811000000133",8
"13344_131000000133",7
"13344_231000000133",9
"13344_331000000133",12
"13344_431000000133",6
"13352_131000000133",100
"13352_231000000133",0
"13352_331000000133",2
"13352_351052013133",1
"13352_371072007133",7
"13352_431000000133",0
"13352_451052013133",4
"13352_471072007133",1
"13356_401000000131",30
"13356_401000000132",30
"13356_501000000131",1
"13356_501000000132",1
"13356_111000000132",17
"13356_211000000132",1
"13356_311000000132",0
"13356_411000000131",0
"13356_511000000131",3
"13356_611000000131",2
"13356_711000000133",3
"13356_811000000133",1
"13356_131000000133",0
"13356_231000000133",0
"13356_331000000133",3
"13356_431000000133",2
"13358_401000000133",25
"13358_501000000133",5
"13358_111000000133",9
"13358_211000000133",19
"13358_311000000133",15
"13358_411000000133",11
"13358_511000000133",16
"13358_611000000133",9
"13358_711000000133",12
"13358_811000000133",17
"13360_111000000131",25
"13360_211000000131",0
"13360_311000000133",2
"13360_411000000133",0
"13360_511000000133",1
"13360_611000000133",2
"13360_711000000133",1
"13360_811000000133",1
"13360_131000000133",22
"13360_231000000133",2
"13360_331000000133",5
"13360_431000000133",4
"13361_401000000131",35
"13361_401000000132",35
"13361_501000000131",4
"13361_501000000132",5
"13361_111000000131",0
"13361_111000000132",2
"13361_211000000131",0
"13361_211000000132",0
"13361_311000000133",1
"13361_411000000133",3
"13361_511000000133",0
"13361_611000000133",0
"13361_711000000133",1
"13361_811000000133",2
"13361_131000000133",0
"13361_231000000133",6
"13361_331000000133",2
"13361_431000000133",0
"13362_111000000133",3
"13362_211000000133",2
"13362_311000000133",2
"13362_411000000133",1
"13362_511000000133",2
"13362_611000000133",2
"13363_111000000133",3
"13363_211000000133",3
"13363_311000000133",3
"13363_411000000133",5
"13363_511000000133",5
"13363_611000000133",4
"13365_111000000133",5
"13365_211000000133",5
"13365_311000000133",5
"13365_411000000133",3
"13365_511000000133",4
"13365_611000000133",5
"13372_401000000131",35
"13372_501000000131",5
"13372_111000000133",4
"13372_211000000133",0
"13372_311000000133",0
"13372_411000000133",3
"13372_511000000133",3
"13372_611000000133",2
"13372_711000000133",1
"13372_811000000133",1
"13372_131000000133",1
"13372_231000000133",2
"13372_331000000133",2
"13372_431000000133",0
"13373_401000000132",35
"13373_501000000131",2
"13373_111000000133",36
"13373_211000000133",3
"13373_311000000133",5
"13373_411000000133",0
"13373_511000000133",3
"13373_611000000133",2
"13373_711000000133",2
"13373_811000000133",1
"13373_131000000133",0
"13373_231000000133",4
"13373_331000000133",2
"13373_431000000133",1
"13375_111000000133",3
"13375_211000000133",3
"13375_311000000133",2
"13375_411000000133",3
"13375_511000000133",2
"13375_611000000133",2
"13376_401000000131",35
"13376_401000000132",35
"13376_501000000131",50
"13376_501000000132",3
"13376_111000000133",27
"13376_211000000133",17
"13376_311000000133",15
"13376_411000000133",12
"13376_511000000133",23
"13376_611000000133",23
"13376_711000000133",37
"13376_811000000133",27
"13379_111000000133",5
"13379_211000000133",5
"13379_311000000133",3
"13379_411000000133",4
"13379_511000000133",4
"13379_611000000133",4
"13380_111000000133",2
"13380_211000000133",1
"13380_311000000133",1
"13380_411000000133",1
"13380_511000000133",1
"13380_611000000133",2
"13383_401000000133",32
"13383_501000000133",14
"13383_111000000133",16
"13383_211000000133",7
"13383_311000000133",6
"13383_411000000133",9
"13383_511000000133",6
"13383_611000000133",6
"13383_711000000133",7
"13383_811000000133",0
"13383_131000000133",3
"13383_231000000133",11
"13383_331000000133",7
"13383_431000000133",0
"13384_401000000131",40
"13384_401000000132",40
"13384_501000000131",2
"13384_501000000132",4
"13384_111000000133",2
"13384_211000000133",4
"13384_311000000133",7
"13384_411000000133",0
"13384_511000000133",8
"13384_611000000133",5
"13384_711000000133",4
"13384_811000000133",5
"13384_131000000133",13
"13384_231000000133",11
"13384_331000000133",6
"13384_431000000133",2
"13388_401000000132",46
"13388_501000000131",12
"13388_111000000133",32
"13388_211000000133",4
"13388_311000000133",4
"13388_411000000133",5
"13388_511000000233",8
"13388_611000000233",8
"13388_711000000233",8
"13388_811000000233",11
"13388_131000000233",4
"13388_231000000233",5
"13388_331000000233",7
"13388_431000000233",8
"13394_401000000133",14
"13394_501000000133",4
"13394_111000000133",9
"13394_211000000133",8
"13394_311000000133",5
"13394_411000000133",1
"13394_511000000133",6
"13394_611000000133",5
"13394_711000000133",6
"13394_811000000133",10
"13394_131000000133",14
"13394_231000000133",5
"13394_331000000133",4
"13394_431000000133",3
"13396_111000000132",23
"13396_211000000132",11
"13396_311000000131",9
"13396_411000000131",6
"13396_511000000131",12
"13396_611000000131",1
"13396_711000000131",6
"13396_811000000131",6
"13412_401000000133",12
"13412_501000000133",5
"13412_111000000133",10
"13412_211000000133",4
"13412_311000000133",7
"13412_411000000133",0
"13412_511000000133",11
"13412_611000000133",4
"13417_501000000131",9
"13417_111000000131",8
"13417_211000000131",4
"13417_311000000133",2
"13417_411000000133",3
"13417_511000000133",2
"13417_611000000133",3
"13417_711000000133",5
"13417_811000000133",0
"13417_131000000133",8
"13417_231000000133",10
"13417_331000000133",1
"13417_431000000133",0
"13420_401000000133",70
"13420_501000000133",22
"13420_111000000133",5
"13420_211000000133",1
"13420_311000000133",3
"13420_411000000133",1
"13420_511000000133",4
"13420_611000000133",1
"13420_711000000133",5
"13420_811000000133",2
"13420_131000000133",51
"13420_231000000133",5
"13420_341041005133",0
"13420_351052009133",2
"13420_361061003133",3
"13420_441041005133",3
"13420_451052009133",5
"13420_461061003133",2
"13423_111000000133",10
"13423_211000000133",7
"13423_311000000133",7
"13423_411000000133",3
"13423_511000000133",3
"13423_611000000133",4
"13423_711000000133",13
"13423_811000000133",5
"13426_111000000133",22
"13426_211000000133",8
"13426_311000000133",10
"13426_411000000133",10
"13426_511000000131",10
"13426_611000000131",6
"13426_711000000133",13
"13426_811000000133",9
"13426_131000000133",11
"13426_231000000133",12
"13426_331000000133",6
"13426_431000000133",7
"13427_401000000132",35
"13427_501000000131",16
"13427_111000000132",51
"13427_211000000131",29
"13427_311000000133",19
"13427_411000000133",15
"13427_511000000133",27
"13427_611000000133",18
"13427_711000000133",16
"13427_811000000133",8
"13427_131000000133",21
"13427_231000000133",10
"13427_341041005133",49
"13427_371072007133",49
"13427_441041005133",48
"13427_471072007133",52
"13428_111000000133",25
"13428_211000000133",6
"13428_311000000133",2
"13428_411000000133",3
"13428_511000000133",6
"13428_611000000133",0
"13428_711000000133",2
"13428_811000000133",4
"13439_401000000132",35
"13439_501000000131",8
"13439_111000000133",5
"13439_211000000133",2
"13439_311000000133",1
"13439_411000000133",2
"13439_511000000133",0
"13439_611000000133",2
"13439_711000000133",0
"13439_811000000133",1
"13439_131000000133",2
"13439_231000000133",0
"13439_331000000133",1
"13439_431000000133",1
"13442_401000000132",70
"13442_501000000131",26
"13442_111000000133",42
"13442_211000000133",2
"13442_311000000133",6
"13442_411000000133",7
"13442_511000000133",3
"13442_611000000133",16
"13442_711000000133",4
"13442_811000000133",4
"13442_131000000133",8
"13442_231000000133",3
"13442_331000000133",2
"13442_431000000133",4
"13445_131000000131",24
"13445_131000000132",29
"13445_231000000131",5
"13445_231000000132",8
"13445_331000000131",7
"13445_331000000132",4
"13445_431000000131",3
"13445_431000000132",6
"13446_401000000112",30
"13446_401000000122",30
"13446_501000000111",4
"13446_501000000121",1
"13446_111000000113",5
"13446_111000000123",7
"13446_211000000113",2
"13446_211000000123",3
"13446_311000000113",1
"13446_311000000123",2
"13446_411000000113",0
"13446_411000000123",2
"13446_511000000113",4
"13446_511000000123",2
"13446_611000000113",1
"13446_611000000123",2
"13446_711000000113",1
"13446_711000000123",1
"13446_811000000113",1
"13446_811000000123",1
"13446_131000000113",1
"13446_131000000123",3
"13446_231000000113",3
"13446_231000000123",3
"13446_331000000113",0
"13446_331000000123",1
"13446_431000000113",0
"13446_431000000123",2
"13461_131000000133",116
"13461_231000000133",19
"13461_331000000133",2
"13461_381081003133",4
"13461_431000000133",9
"13461_481081003133",23
"13462_401000000133",25
"13462_501000000133",15
"13462_111000000133",15
"13462_211000000133",11
"13462_311000000133",9
"13462_411000000133",1
"13462_511000000133",8
"13462_611000000133",2
"13462_711000000133",3
"13462_811000000133",6
"13462_131000000133",20
"13462_231000000133",9
"13462_331000000133",16
"13462_431000000133",17
"13463_401000000133",40
"13463_501000000133",13
"13463_111000000133",62
"13463_211000000133",96
"13463_311000000133",77
"13463_411000000133",77
"13463_511000000133",76
"13463_611000000133",73
"13463_711000000133",58
"13463_811000000133",23
"13465_111000000133",6
"13465_211000000133",6
"13465_311000000133",6
"13465_411000000133",5
"13465_511000000133",4
"13465_611000000133",5
"13465_711000000133",1
"13465_811000000133",0
"13467_401000000132",24
"13467_501000000131",10
"13467_111000000131",13
"13467_211000000131",2
"13467_311000000133",4
"13467_411000000133",4
"13467_511000000133",5
"13467_611000000133",3
"13467_711000000132",2
"13467_811000000132",4
"13474_401000000133",15
"13474_501000000133",23
"13474_111000000133",31
"13474_211000000133",11
"13474_311000000133",10
"13474_411000000133",1
"13474_511000000133",4
"13474_611000000133",5
"13474_711000000133",10
"13474_811000000133",6
"13475_401000000131",30
"13475_501000000131",9
"13475_111000000133",52
"13475_211000000133",23
"13475_311000000133",11
"13475_411000000133",4
"13475_511000000133",10
"13475_611000000133",11
"13475_711000000133",5
"13475_811000000133",2
"13475_131000000133",5
"13475_231000000133",22
"13475_341041005133",5
